# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1551629	privacy	1	8668	0	2	7.1	12309	3625	recent@privacy|top@privacy	HOT,SIGNAL	Federal judge strikes down ATF 'ghost gun' rule for 3D printed parts
1551529	AskSN	2	8060	0	31	9.3	375005	2119	recent@Construction_and_Engineering|top@Construction_and_Engineering|recent@AskSN	HOT,SIGNAL	What is your dream house like?
1551655	AI	1	3295	0	6	5.7	4078	5400	recent@AI|top@AI|recent@math	HOT,SIGNAL	Terence Tao - Mathematics in the age of AI
1551677	AskSN	2	3041	0	10	5.1	4078	5400	recent@AskSN|top@AskSN	HOT,SIGNAL,SELF_POST_OPP	Do you or have you ever run a bot here on SN?
1551592	bitcoin	1	2694	0	7	7.9	1420309	26	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Coinos NWC keys rotated
1551726	AI	1	2446	0	7	3.4	241	2904	recent@AI|top@AI|recent@math	HOT,SIGNAL	Jacob Tsimerman on winning 2026 Fields medal and leaving academia for OpenAI
1551573	bitcoin	1	1814	0	1	8.2	74100	12093	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT,SIGNAL	Bitcoin Dev Launchpad First Cohort: Alumni Outlook
1551630	BooksAndArticles	2	1590	0	0	7.1	1245155	263	recent@BooksAndArticles|top@BooksAndArticles	HOT,SIGNAL	I tried my hand at writing last year. I'd like some useful criticism.
1551476	bitcoin	1	1196	0	9	10.8	74100	12093	recent@bitcoin|top@bitcoin	HOT,SIGNAL	We replaced our ledger with two functions - River
1551640	AI	1	1100	0	1	6.6	1	27172	recent@bitcoin|top@bitcoin|recent@lightning	HOT,SIGNAL	One thing L402 can learn from x402
1551707	gaming	3	1026	0	2	4.0	74100	12093	recent@Stacker_Stocks|top@Stacker_Stocks	HOT,SIGNAL	ZBD Launches Complete Payments Stack Built for Games - MCV/DEVELOP
1551766	AskSN	2	972	0	7	2.4	724606	12189	recent@AskSN|top@AskSN|recent@BooksAndArticles	SIGNAL,SELF_POST_OPP	How Did You Find Your Spouse? Dating in the 21st C (NYT, Catherine Pearson)
1551453	news	2	923	0	2	11.7	984933	2090	recent@news|top@news	SIGNAL	Founder of Chinese property giant Evergrande sentenced to life in prison
1551549	Education	2	875	0	5	8.8	48657	14814	recent@econ|top@econ|recent@Education	SIGNAL,SELF_POST_OPP	How Colleges Produce Socialists
1551505	lol	2	405	0	1	9.8	74100	12093	recent@bitcoin|top@bitcoin|recent@lol	SIGNAL	COLDCARD Security Update: Seed Generation, Transaction Integrity, Data Isolation
1551734	security	1	394	0	2	3.3	1	27172	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	Atomiq, bitcoin alt swapper, shuts down following "sophisticated AI attacks"
1551683	tech	1	387	0	0	4.9	1497665	11	recent@bitcoin|top@bitcoin|recent@tech	SIGNAL	satd (full Bitcoin node in Rust): Guided Code Tour
1551634	Design	2	209	0	0	6.9	383547	3530	recent@Design|top@Design	SIGNAL	Poline: esoteric color palette generation
1551564	AskSN	2	202	0	6	8.4	1208996	450	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL,SELF_POST_OPP	Bitcoin Survey 🤔⚡⚡
1551728	science	2	171	0	0	3.4	297791	7647	recent@science|top@science	SIGNAL	How psilocybin alters consciousness to create a sense of ‘oneness’
1551496	AI	1	169	0	3	10.1	458256	4869	recent@tech|top@tech|recent@AI	SIGNAL	A Chinese AI robot just broke Usain Bolt’s 100m record.
1551744	bitcoin_beginners	1	166	0	3	3.2	1532836	293	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining	SIGNAL	Blockparty #35 Saturday 22
1551588	bitcoin	1	144	0	3	7.9	1433185	247	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	Which P2P platform are you currently using?
1551719	bitcoin_beginners	1	124	0	0	3.7	296825	5167	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	Bitcoin Monetary Node
