# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1552506	bitcoin	1	3956	0	12	11.8	88718	46705	recent@bitcoin|top@bitcoin|recent@econ	HOT,SIGNAL	Speculating about bitcoin-standard wages
1552608	nostr	1	1119	0	1	5.4	249216	279	recent@nostr|top@nostr	HOT,SIGNAL	🎹 Napstr - own your music again
1552647	bitcoin	1	782	0	6	3.1	74100	12102	recent@bitcoin|top@bitcoin|recent@Stacker_Stocks	SIGNAL	Noones App shuts down
1552730	Politics_And_Law	3	678	0	0	0.6	88718	46705	recent@history|top@history	FRESH,SIGNAL	Why the French Revolution Was Not a Libertarian Revolution
1552583	Construction_and_Engineering	2	592	0	1	8.5	1022234	579	recent@Construction_and_Engineering|top@Construction_and_Engineering	SIGNAL	PoW 8/21/26
1552686	bitcoin_Mining	1	482	0	3	2.0	273359	929	recent@bitcoin_Mining|top@bitcoin_Mining|recent@mempool	FRESH,SIGNAL	Mining Pool Health Report [Week 5]
1552517	AskSN	2	462	0	2	11.6	104755	12788	recent@AskSN|top@AskSN	SIGNAL	Tell me about an exhilarating experience you had
1552530	Politics_And_Law	3	356	0	1	11.0	88718	46705	recent@econ|top@econ	SIGNAL	MMT: A Political Movement without Serious Defenders
1552628	bitcoin	1	279	0	1	4.0	74100	12102	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	Enabling Threshold Custody on Lightning Network with Nested Threshold Multisig
1552654	AskSN	2	277	0	2	2.8	104755	12788	recent@AskSN|top@AskSN	SIGNAL	When did you last marry your personal and professional lives?
1552645	bitdevs	1	261	0	1	3.2	238412	234	recent@bitdevs|top@bitdevs|recent@devs	SIGNAL	Grug Speak, Grug Outside, Grug Happy | dergigi.com
1552593	econ	2	184	0	2	6.3	12309	3628	recent@econ|top@econ	SIGNAL	The Trump economy: $40tn debt, 6.7% mortgages and $5 diesel
1552643	BooksAndArticles	2	181	0	1	3.2	30782	25528	recent@BooksAndArticles|top@BooksAndArticles	SIGNAL	Top Posts of The Week For This Territory
1552562	lightning	1	173	0	1	9.7	1552562	4	recent@lightning|top@lightning	SIGNAL	Cuba's cash collapse: how Lightning and stablecoins became survival tools
