# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1544443	AskSN	2	4180	0	20	7.3	498251	823	recent@AskSN|top@AskSN	HOT,SIGNAL,SELF_POST_OPP	Which Bitcoin phone wallet to recommend for newbies
1544607	bitcoin	1	3469	0	1	1.2	1242375	153	recent@bitcoin|top@bitcoin|recent@AskSN	FRESH,HOT,SIGNAL	Who will be the sacrifice for the next bear market?
1544639	bitcoin	1	3001	0	0	0.3	74100	11930	recent@bitcoin|top@bitcoin|recent@bitdevs	FRESH,HOT,SIGNAL	BIP DRAFT: ChillDKG - Distributed Key Generation for FROST
1544572	bitcoin	1	2992	0	20	2.0	30782	25396	recent@bitcoin|top@bitcoin	FRESH,HOT,SIGNAL	Why Is The Red Team Seeking Publicity?
1544507	Politics_And_Law	3	2031	0	2	4.5	724606	12016	recent@econ|top@econ	HOT,SIGNAL	How to Fix the Housing "Crisis" (FT, Andy Haldane)
1544457	lightning	1	1572	0	3	7.0	263526	556	recent@lightning|top@lightning	HOT,SIGNAL	Odd set of channels opened to my node in a 1-week span?
1544550	BooksAndArticles	2	888	0	0	2.6	1264102	56	recent@BooksAndArticles|top@BooksAndArticles	SIGNAL	New stock: Bitcoin Is Venice & The Philosophy Of Bitcoin
1544425	AI	1	722	0	2	8.6	1	27063	recent@AI|top@AI|recent@econ	SIGNAL	Economic benefits to counties with operating data centers
1544564	gaming	3	711	0	2	2.2	74100	11930	recent@bitcoin|top@bitcoin|recent@math	SIGNAL	humans are not good at making entropy - man vs machine game
1544360	bitcoin_Mining	1	604	0	3	11.3	273359	835	recent@bitcoin_Mining|top@bitcoin_Mining|recent@mempool	SIGNAL	Mining Pool Health Report [Week 3]
1544626	news	2	551	0	0	0.6	440139	4245	recent@news|top@news|recent@BooksAndArticles	FRESH,SIGNAL	Harry Potter fans force relocation of £430m cable to avoid Dobby’s ‘grave’
1544596	bitcoin	1	488	0	0	1.4	74100	11930	recent@bitcoin|top@bitcoin|recent@bitdevs	FRESH,SIGNAL	Proof-of-work based signet faucet - ajtowns
1544630	bitcoin	1	444	0	2	0.5	296825	5111	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	FRESH,SIGNAL	Your bitcoin node is like a condom machine in the Vatican
1544354	bitcoin	1	341	0	2	11.7	375687	3127	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Has anyone used this P2P platform? Vexl
1544461	bitcoin	1	335	0	0	6.6	6263	10500	recent@bitcoin|top@bitcoin	SIGNAL	Monetary Nodes — A Spam-Free Bitcoin. No Fork [Alpha]
1544520	food_and_drinks	3	334	0	1	3.9	280679	22796	recent@charts_and_maps|top@charts_and_maps	SIGNAL	Global Beer Production in Slow Decline
1544558	bitcoin	1	333	0	3	2.4	74100	11930	recent@bitcoin|top@bitcoin|recent@nostr	SIGNAL	Stream Road - yet another nostr video streaming/zapping platform
1544430	Education	2	324	0	0	8.4	104755	12707	recent@Education|top@Education	SIGNAL	Do you believe in good-luck charms?
1544383	DIY	3	285	0	0	10.6	370699	312	recent@tech|top@tech	SIGNAL	ESP32 Bit Pirate 1.7 Gains LoRa, Meshtastic, and Browser-Based BPIO2 Control
