# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1534801	math	2	3062	0	0	0.8	74100	11577	recent@bitcoin|top@bitcoin|recent@mempool	FRESH,HOT,SIGNAL	Bitcoin Mempool Linearization - Mollakhani, Wuille, Guo
1534769	lol	2	1977	0	2	1.3	1195179	979	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	FRESH,HOT,SIGNAL	AMA request: Paul Storcz's dealer
1534541	DIY	3	1366	0	0	9.4	144357	4410	recent@bitcoin|top@bitcoin	HOT,SIGNAL	m5stack fun diy project: plebwatch
1534561	bitcoin	1	742	0	2	7.1	263526	517	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	Bitcoin Lightning payments for MedusaJS eCommerce via CLINK
1534722	AI	1	724	0	0	2.8	21800	491	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	Introducing l402.space — the Universal 402 Gateway for L402, x402 and MPP
1534796	AI	1	625	0	0	0.9	13531	1684	recent@tech|top@tech|recent@AI	FRESH,SIGNAL	Kimi k3 opensourced software stack alongside weights
1534514	meta	1	600	0	4	11.2	1195179	979	recent@meta|top@meta	SIGNAL	unintuitive hat & zap behavior
1534680	bitcoin	1	527	0	1	4.3	74100	11577	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	SIGNAL	TODAY: AMA with Nick Hansen, CEO of Luxor! 1PM CDT /1800 UTC
1534719	lightning	1	386	0	1	3.1	440729	210	recent@lightning|top@lightning	SIGNAL	Biggest Channel Opened Today (5.0 BTC) + New Node Spotlight (02dfb72b41c9259ef…)
1534585	AI	1	310	0	0	6.1	1054143	1017	recent@tech|top@tech|recent@AI	SIGNAL	Geopolitics, AI Concerns, & Tech's Summer Slump
1534577	bitcoin	1	287	0	0	6.2	263526	517	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	Enabling Bitcoin Lightning Payments for Vendure eCommerce framework with CLINK
