# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1538135	math	2	10015	0	3	10.0	202207	120	recent@bitcoin|top@bitcoin|recent@math	HOT,SIGNAL	DropKick ⚽️ - A Minimal Commit/Reveal Rescue Protocol
1538127	bitcoin	1	1917	0	5	10.3	631896	3117	recent@bitcoin|top@bitcoin	HOT,SIGNAL	If you are a C-Day survivor, don't forget to give thanks
1538187	bitcoin	1	1557	0	1	6.6	698001	9390	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Because if the ColdCard fiasco I just tried setting up a BitKey with a screen
1538213	lol	2	1417	0	8	4.6	184252	582	recent@lol|top@lol	HOT,SIGNAL,SELF_POST_OPP	Email from Coinkite
1538125	AI	1	1276	0	7	10.4	241	2880	recent@AI|top@AI|recent@math	HOT,SIGNAL	OpenAI's internal model Astra solves 10 "major" open Math and CS problems.
1538221	bitcoin	1	1119	0	2	3.7	178	922	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Sunday Survey: What will you do when BIP110 nodes start enforcing signaling?
1538097	Politics_And_Law	3	463	0	0	11.9	88718	46034	recent@econ|top@econ	SIGNAL	Zimbabwe Has No Long Money
1538153	news	2	397	0	2	9.3	1401899	295	recent@news|top@news	SIGNAL	10-hour internet outage in some parts of Iran and my mood in these few hours
1538143	AskSN	2	215	0	0	9.7	1538143	8	recent@AskSN|top@AskSN	SIGNAL	Why I Believe Skills Beat Quick-Money Schemes
1538230	bitcoin	1	197	0	9	3.3	80482	1020	recent@bitcoin|top@bitcoin	SIGNAL	Request for comment:  Unbroadcast Bitcoin transactions as failsafe
1538159	news	2	179	0	1	9.1	1532836	87	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Rigly's Blockparty #34 statistics
1538136	AI	1	142	0	0	10.0	1054143	1045	recent@AI|top@AI|recent@econ	SIGNAL	Growing like ‘gangbusters’: Can Taiwan maintain its economic momentum?
1538154	AskSN	2	115	0	3	9.2	1538143	8	recent@AskSN|top@AskSN	SIGNAL	First Sats
1538099	news	2	110	0	1	11.7	1054143	1045	recent@news|top@news	SIGNAL	Arkansas basketball makes strong debut in summer Bahamas series
1538257	bitcoin	1	102	0	0	2.4	462245	296	recent@bitcoinplusplus|top@bitcoinplusplus	SIGNAL	When random.bytes() runs but doesn't work
1538193	BooksAndArticles	2	102	0	0	6.1	104755	12667	recent@BooksAndArticles|top@BooksAndArticles	SIGNAL	“Lucky the Dog and other tales from the farm”
1537859	bitcoin	1	12641	0	10	19.1	24585	361	recent@bitcoin|top@bitcoin	HOT	Critical Coldcard flaw: what happened, who is affected, and what to do
1537803	bitcoin	1	11093	0	59	20.8	80482	1020	recent@bitcoin|top@bitcoin	HOT	Can we have a serious talk about the LARP in Bitcoin
