# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1532083	AskSN	2	7481	0	16	4.9	1242375	129	recent@AskSN|top@AskSN	HOT,SIGNAL,SELF_POST_OPP	Does lightning or coinjoin give better privacy?
1531990	security	1	7406	0	10	7.7	440139	4206	recent@security|top@security|recent@news	HOT,SIGNAL	US accuses man of wiping his Graphene phone using a 'duress' password
1532015	bitcoin	1	6657	0	6	7.2	144357	4398	recent@bitcoin|top@bitcoin	HOT,SIGNAL	My interview with a civilian anti defense in Kyiv | SNL #234
1531972	Design	2	5555	0	2	8.5	383547	3397	recent@Design|top@Design	HOT,SIGNAL	Which AI? — Guess the designer
1531899	bitcoin	1	5325	0	20	10.1	30782	25233	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Unexpected Orange Pilling Success
1531953	bitcoin	1	5319	0	0	9.0	298505	835	recent@bitcoin|top@bitcoin|recent@podcasts	HOT,SIGNAL	Bitcoin Could Split In 15 Days — How To Protect Your Stack | Wicked & Portland
1531930	econ	2	5086	0	2	9.4	724606	11744	recent@econ|top@econ	HOT,SIGNAL	Here’s How Nancy Pelosi Beat the Stock Market and Warren Buffett
1532041	bitcoin	1	4679	0	3	6.2	74100	11520	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT,SIGNAL	Implement BIP 54 (Consensus Cleanup) without mainnet activation by darosior
1532095	bitcoin	1	4417	0	5	4.6	303620	6210	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT,SIGNAL	Australian Brewery Uses Excess Solar to Mine Bitcoin
1531888	bitcoin	1	3808	0	5	10.4	724606	11744	recent@bitcoin|top@bitcoin|recent@AskSN	HOT,SIGNAL	Do You Like Big Bitcoin? "An Open Letter to Big Bitcoin" (X, Remu Karhulahti)
1531875	Politics_And_Law	3	3587	0	3	10.6	724606	11744	recent@econ|top@econ	HOT,SIGNAL	Nobody in Congress Insider Trades (WSJ, Editorial Board)
1532072	science	2	2736	0	12	5.4	51481	4103	recent@tech|top@tech|recent@science	HOT,SIGNAL,SELF_POST_OPP	SpaceX Launch Starship Flight 13
1532129	BooksAndArticles	2	2278	0	0	3.5	169890	243	recent@BooksAndArticles|top@BooksAndArticles	HOT,SIGNAL	Book Review: Ivan Illich: An Intellectual Journey by David Cayley
1531922	charts_and_maps	2	1845	0	4	9.6	241	2872	recent@charts_and_maps|top@charts_and_maps	HOT,SIGNAL	Number of Days with Comfortable Weather
1531912	charts_and_maps	2	1642	0	2	9.8	328182	3780	recent@charts_and_maps|top@charts_and_maps	HOT,SIGNAL	How Americans Spend Their Time on Weekdays vs. Weekends
1532127	meta	1	1615	0	1	3.5	92827	2762	recent@meta|top@meta	HOT,SIGNAL	SNZ appearing on your screen for the first time all week! [issue #66]
1531934	tech	1	1582	0	0	9.3	1519632	8	recent@nostr|top@nostr|recent@privacy	HOT,SIGNAL	"Pantry" nostr bulit shopping lists
1532158	devs	1	1546	0	0	2.0	28117	3530	recent@devs|top@devs	FRESH,HOT,SIGNAL	Learning Embedded Rust
1531967	Politics_And_Law	3	1533	0	7	8.6	724606	11744	recent@econ|top@econ	HOT,SIGNAL,SELF_POST_OPP	A Serious Social Security Rundown (The Atlantic, Marc Novicoff)
1531975	tutorials	2	1417	0	4	8.4	1	26931	recent@devs|top@devs|recent@tech	HOT,SIGNAL	FPGA Development Deep Dive - ModRetro's M64
1531881	econ	2	1378	0	0	10.4	328182	3780	recent@econ|top@econ	HOT,SIGNAL	Argentina Wins Third Credit Upgrade in Under 3 Months as Moody's Lifts Rating
1531949	Politics_And_Law	3	1362	0	4	9.0	724606	11744	recent@econ|top@econ	HOT,SIGNAL	Europooreans Unite! What Was the European Dream? (FUSION Mag, David Polansky)
1531813	bitcoin	1	744	0	3	12.0	223678	5821	recent@bitcoin|top@bitcoin|recent@BooksAndArticles	SIGNAL	Passphrase Magazine #4 just dropped - passphrasemagazine.io
1532116	news	2	623	0	0	4.1	1054143	997	recent@econ|top@econ|recent@news	SIGNAL	Nigeria’s external reserves hit $52.73bn – CBN
1531874	econ	2	459	0	0	10.6	328182	3780	recent@econ|top@econ	SIGNAL	A Safety Net Full of Holes
1531867	AI	1	425	0	1	10.8	328182	3780	recent@tech|top@tech|recent@AI	SIGNAL	The tech-broification of American science has officially begun
1532012	meta	1	421	0	0	7.3	296825	4956	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Should Stackers Without a Gun Receive CCs Instead of Sats?
1531859	nostr	1	408	0	0	10.9	1496326	12	recent@nostr|top@nostr	SIGNAL	🔥 New Cordn update: Cordn names and friendly links 🔥
1531973	videos	3	386	0	0	8.5	296825	4956	recent@ideasfromtheedge|top@ideasfromtheedge	SIGNAL	They should repay for reconstruction
1532004	meta	1	383	0	6	7.5	296825	4956	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Should Stackers Without a Gun Receive CCs Instead of Sats?
1532042	Geyser_community	3	368	0	0	6.2	296825	4956	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Bitcoin Lexion
1531870	nostr	1	355	0	0	10.7	74100	11520	recent@nostr|top@nostr|recent@devs	SIGNAL	A Classy Nostr Signer — Sidecar
1531906	tech	1	319	0	3	10.0	161788	10157	recent@tech|top@tech	SIGNAL	Claude Opus 5
1532098	Photography	3	205	0	2	4.5	984933	1718	recent@history|top@history	SIGNAL	Women sorting cocoa pods, Jamaica, c. 1900
1531924	AskSN	2	184	0	0	9.5	976996	9	recent@AskSN|top@AskSN	SIGNAL	Soberanía digital: Bitcoin, claves y reputación
1531984	bitcoin	1	151	0	0	7.9	296825	4956	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Someone seems to be picking at advocates for real Bitcoin adoption
1531945	AskSN	2	138	0	0	9.1	976996	9	recent@AskSN|top@AskSN	SIGNAL	¿Cuál es tu estrategia actual para la gestión de canales en LN?
1531849	tech	1	100	0	0	11.1	984933	1718	recent@bitdevs|top@bitdevs	SIGNAL	I got inside FIFA’s Secret World Cup Broadcast Network | NetworkChuck
1531592	bitcoin	1	18008	0	0	14.8	1014665	217	recent@bitcoin|top@bitcoin	HOT	Full signature aggregation BIP draft - Bitcoin Optech Newsletter #415
1530917	AI	1	15855	0	11	35.3	48657	14310	recent@AI|recent@science|recent@econ	HOT	Research in Public #19:  The Golden Triangle for AI Research Assistants
1531046	nostr	1	11355	0	8	33.0	163128	3670	recent@lightning|recent@nostr	HOT	Add BOLT12 zaps by benthecarman · Pull Request #2421 · nostr-protocol/nips
