# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1550794	Politics_And_Law	3	10933	0	7	7.8	724606	12171	recent@econ|top@econ	HOT,SIGNAL,SELF_POST_OPP	Capitalism, as Told by Its Enemies (The Dispatch, Phil Magness)
1550840	lightning	1	10360	0	9	5.8	263526	584	recent@lightning|top@lightning	HOT,SIGNAL	A thousand people can own one Bitcoin transaction.
1550837	bitcoin_Mining	1	1225	0	15	5.9	30782	25508	recent@bitcoin_Mining|top@bitcoin_Mining	HOT,SIGNAL	Is merged mining shitcoinery?
1550966	bitcoin	1	1118	0	12	2.0	593189	860	recent@bitcoin|top@bitcoin	FRESH,HOT,SIGNAL	Hardware wallets shouldn't be a source of randomness. Period. Dice only.
1550881	Politics_And_Law	3	576	0	14	4.6	30782	25508	recent@econ|top@econ	SIGNAL,SELF_POST_OPP	Treasury doubles debt buybacks as Bessent moves to steady bond market
1550816	bitcoin_Mining	1	566	0	4	6.9	30782	25508	recent@bitcoin_Mining|top@bitcoin_Mining	SIGNAL	Ocean Mining Hot Post Luke & Mechanic?
1550901	BooksAndArticles	2	434	0	3	4.1	724606	12171	recent@econ|top@econ|recent@BooksAndArticles	SIGNAL	The Nordic Node #8: Suitcoiner Phoenix, Pokémon, and Blockchains
1550773	math	2	429	0	1	8.7	4078	5385	recent@math|top@math	SIGNAL	Alan Becker -  Animation vs. Math
1550802	AskSN	2	419	0	7	7.5	1054143	1118	recent@AskSN|top@AskSN	SIGNAL,SELF_POST_OPP	Does Choosing Not to Retaliate Make You Weak?
1550818	DIY	3	367	0	6	6.7	272410	1200	top@ideasfromtheedge	SIGNAL,SELF_POST_OPP	Sometimes I find it funny what people consider a utopia
1550995	AskSN	2	322	0	4	1.3	1301409	32	recent@AskSN|top@AskSN	FRESH,SIGNAL	Additional VPN options
1550940	AI	1	293	0	1	3.1	458256	4868	recent@AI|top@AI	SIGNAL	OpenAI introduces ChatGPT for Teens, promising a more age-appropriate chatbot
1550926	meta	1	277	0	4	3.6	51481	4137	recent@meta|top@meta	SIGNAL	SN sending to Zeus issue.
1550874	bitcoin	1	258	0	1	4.8	996769	48	recent@bitcoin|top@bitcoin|recent@podcasts	SIGNAL	Britain's War on Freedom, Privacy, Speech and Bitcoin
1550797	food_and_drinks	3	256	0	2	7.6	724606	12171	recent@econ|top@econ	SIGNAL	Vindanavia: Wine from Scania, Obviously (The Economist)
1550767	bitcoin_beginners	1	249	0	0	9.0	1532836	276	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining	SIGNAL	Worry about what you can control
1550912	news	2	224	0	3	3.9	51481	4137	recent@news|top@news	SIGNAL	German prosecutors say second Nord Stream suspect arrested in Croatia
1550915	meta	1	208	0	5	3.8	36151	1599	recent@meta|top@meta	SIGNAL	What are you working on this week?
1550793	AI	1	171	0	1	7.8	1490792	412	recent@AI|top@AI	SIGNAL	We Tracked a Shipment of Rare Books. It Ended at an Amazon AI Training Facility
1550763	Stacker_Stocks	2	165	0	0	9.2	9274	26475	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	🔗 Posting bond - Snacks
1550852	lightning	1	144	0	1	5.6	440729	235	recent@lightning|top@lightning	SIGNAL	Biggest Channel Opened Today (4.0 BTC) + New Node Spotlight (024095815316706d6…)
1550863	lightning	1	125	0	1	5.2	263526	584	recent@lightning|top@lightning	SIGNAL	Bitcoin utility, Lightning evolution & permissionless value transfer experiences
1550776	AI	1	125	0	1	8.6	263596	238	recent@AI|top@AI	SIGNAL	Designing AI with character: what we learned building Berd
