# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1545332	meta	1	10246	0	32	4.6	57444	15790	recent@devs|top@devs|recent@meta	HOT,SIGNAL	territory.watch
1545403	bitcoin	1	1191	0	4	2.7	1526429	13	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT,SIGNAL	Roughneck Chronicles 4: Antifragility Test
1545366	bitcoin	1	1108	0	35	3.6	30782	25425	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT,SIGNAL	Some advice re Lukeless knots?
1545541	bitdevs	1	783	0	1	0.6	995395	90	recent@bitdevs|top@bitdevs	FRESH,SIGNAL	@lnp2pBot  has come to an end.
1545303	bitcoin	1	599	0	6	6.0	1278026	741	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	CLINK troubleshooting
1545316	bitcoin	1	592	0	4	5.2	498251	831	recent@bitcoin|top@bitcoin	SIGNAL	BIP-110 Lost. Bitcoin Worked: What I Learned | Simon Dixon
1545275	meta	1	438	0	10	7.8	273359	852	recent@meta|top@meta	SIGNAL	No daily reward?
1545269	lightning	1	404	0	5	8.1	263526	560	recent@lightning|top@lightning	SIGNAL	Issue with JADE and lightning
1545424	bitcoin	1	305	0	1	2.2	185956	174	recent@bitcoin|top@bitcoin	SIGNAL	Bitcoin Pool Co-Founder Wang Chun (@satofishi) Rejects BIP-54 Proposal
1545505	bitcoin	1	295	0	1	1.0	74100	11965	recent@bitcoin|top@bitcoin|recent@bitdevs	FRESH,SIGNAL	Ledger Bitcoin v2.5.0: human readable miniscript policies
1545391	lightning	1	100	0	0	2.9	163128	3729	recent@lightning|top@lightning	SIGNAL	EmberSpark: Lightning wallet for your own LNbits server
1544836	news	2	107491	0	30	22.7	81644	1121	recent@bitcoin|top@bitcoin	HOT	My interview Kanyuk, a foreign volunteer soldier for Ukraine
1545021	bitcoin	1	15837	0	11	18.2	185956	174	recent@bitcoin|top@bitcoin	HOT	Luke Dashjr officially stripped of BIP Editor role
1544387	bitcoin	1	10685	0	4	36.0	328486	4733	recent@bitcoin	HOT	Motion to remove Luke Dashjr from BIP editors
1544856	bitcoinplusplus	1	10564	0	1	22.4	280679	22835	recent@bitcoinplusplus|top@bitcoinplusplus	HOT	CISA — Fabian Jahr | bitcoin++ Toronto, consensus edition
1544963	bitcoin	1	10502	0	5	19.7	223678	5977	recent@bitcoin|top@bitcoin	HOT	CoiledCoin now closed. Have a nice day.
1544572	bitcoin	1	6463	0	51	27.4	30782	25425	recent@bitcoin	HOT	Why Is The Red Team Seeking Publicity?
1544639	bitcoin	1	6032	0	0	25.7	74100	11965	recent@bitcoin|recent@bitdevs	HOT	BIP DRAFT: ChillDKG - Distributed Key Generation for FROST
1544984	bitcoin	1	5331	0	3	19.1	74100	11965	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT	BTCPay Server Security Incident: Our Response and Next Steps
1544607	bitcoin	1	5052	0	11	26.6	1242375	153	recent@bitcoin	HOT	Who will be the sacrifice for the next bear market?
1544986	bitcoin	1	4866	0	9	19.1	984933	1985	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	The end has come for @lnp2pBot too
1544739	bitcoin	1	3053	0	8	24.2	280679	22835	recent@bitcoin|recent@lightning	HOT	Announcing Blockstream Swaps
1544885	Design	2	2929	0	9	21.7	383547	3484	recent@lightning|top@lightning	HOT,SELF_POST_OPP	LIGHTNING.pub — Lightning shouldn’t be a hobby that loses money.
1545093	bitcoin	1	1903	0	15	16.3	1245155	226	recent@bitcoin|top@bitcoin|recent@lightning	HOT	Podcasting 2.0 LIghtning Donations Down
1544564	gaming	3	1884	0	2	27.6	74100	11965	recent@bitcoin	HOT	humans are not good at making entropy - man vs machine game
1545125	news	2	1640	0	3	15.3	9274	26175	recent@lightning|top@lightning	HOT	Zeus LSP is back up and running!!
1544457	lightning	1	1615	0	6	32.4	263526	560	recent@lightning	HOT	Odd set of channels opened to my node in a 1-week span?
1545024	bitcoin	1	1540	0	4	18.1	416073	545	recent@bitcoin_beginners|top@bitcoin_beginners	HOT	Will we ever stop measuring bitcoin in fiat?
1544724	bitcoin	1	1160	0	13	24.5	1023067	50	recent@bitcoin|recent@bitcoin_Mining	HOT	OCEAN Accused of Hashrate Hijacking Over BIP-110
1544425	AI	1	982	0	9	34.0	1	27073	recent@AI		Economic benefits to counties with operating data centers
1544805	lightning	1	891	0	3	23.1	89496	1373	recent@lightning|top@lightning		[Help] Channel Pending force closed
1544977	AI	1	765	0	3	19.3	4078	5380	recent@AI|top@AI		Learning more about Claude's mathematical capabilities
1544865	bitcoin	1	740	0	3	22.1	1028548	547	recent@bitcoin|top@bitcoin		Next Steps for bip110 coin?
1545033	bitcoin	1	667	0	13	17.9	273359	852	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining		Luke and Mechanic - YOU'RE FIRED!
1544596	bitcoin	1	588	0	0	26.8	74100	11965	recent@bitcoin|recent@bitdevs		Proof-of-work based signet faucet - ajtowns
1545050	bitcoin	1	563	0	5	17.6	81644	1121	recent@bitcoin|top@bitcoin		Luke Dashjr announces he is taking a sabbatical from OCEAN
1544630	bitcoin	1	544	0	2	25.9	296825	5117	recent@bitcoin_beginners|recent@bitdevs		Your bitcoin node is like a condom machine in the Vatican
1544946	science	2	496	0	2	20.2	296825	5117	recent@tech|top@tech		Who Discovered the Very First Magnet?
1544765	bitcoin	1	433	0	0	23.8	462245	298	top@bitcoin|recent@bitcoinplusplus|top@bitcoinplusplus		The Red Team — Last Week in Bitcoin (Aug 03 - 09)
1544896	tech	1	415	0	2	21.4	1293586	2145	recent@tech|top@tech		Linus Torvalds says AI has made 'huge' Linux kernel updates the new normal
1544675	AI	1	373	0	1	25.2	4081	491	recent@AI		Black Hat USA 2026: The OpenAI–Hugging Face Incident
1545009	tech	1	358	0	2	18.5	1293586	2145	recent@tech|top@tech		US hires over 2,000 video gamers as air traffic controllers
1545013	bitcoin	1	346	0	1	18.3	1541965	11	recent@bitcoin|top@bitcoin		What If Social Media Had Never Been Invented?
1545027	bitcoin	1	341	0	0	18.1	223678	5977	recent@bitcoin|top@bitcoin		Pull Request #2248 · bitcoin/bips · process: Remove Luke from BIP Editors
1545042	AI	1	335	0	1	17.7	1293586	2145	recent@AI|top@AI		This font looks perfectly normal to humans but wreaks havoc on AI
1544558	bitcoin	1	333	0	3	27.8	74100	11965	recent@nostr		Stream Road - yet another nostr video streaming/zapping platform
1544767	bitcoin	1	312	0	1	23.7	223678	5977	top@bitcoin		Should Bitcoin Core be replaced by a colony of Beavers?
