# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1550190	nostr	1	661	0	8	7.1	263526	579	recent@lightning|top@lightning|recent@nostr	SIGNAL	Running a new independent MostroP2P instance — Shadowbip Mostro
1550241	mostly_harmless	2	359	0	4	3.3	12393	463	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	Emotional sovereignty and self-custody
1550283	bitcoin	1	357	0	1	1.6	57444	15804	recent@bitcoin|top@bitcoin	FRESH,SIGNAL	RFC 7282: On Consensus and Humming in the IETF
1550280	bitcoin	1	342	0	0	1.8	74100	12049	recent@bitcoin|top@bitcoin	FRESH,SIGNAL	Blueberry - Overtorment
1550337	lol	2	324	0	1	0.4	48657	14743	recent@AI|top@AI	FRESH,SIGNAL	Man tries prompt injection attack to win court case, gets caught
1550264	events	3	276	0	1	2.4	74100	12049	recent@bitcoin|top@bitcoin|recent@bitdevs	SIGNAL	Austin Bitdevs August 2026 - THIS THURSDAY at 6PM!
1550200	nostr	1	257	0	0	6.2	252116	17	recent@nostr|top@nostr	SIGNAL	if you love Zig and Nostr you're gonna fall in love with this library
1550212	AI	1	145	0	1	5.0	263596	236	recent@AI|top@AI	SIGNAL	Stripe will reportedly acquire AI gateway startup OpenRouter for $7B+
1550218	meta	1	118	0	0	4.6	36151	1597	recent@meta|top@meta	SIGNAL	This Day on SN: August 18
1549979	meta	1	10502	0	11	20.2	48657	14743	recent@meta|top@meta	HOT	Stacker News Monthly: July 2026
1549793	bitcoin	1	5259	5000	18	24.4	48657	14743	recent@bitcoin	OPEN_BOUNTY,HOT	⚡Best tips for running a profitable lighting node?⚡
1549904	bitcoin	1	3352	0	10	22.0	163128	3760	recent@bitcoin|top@bitcoin|recent@bitcoinplusplus	HOT	Compact Block Filters for Users and Wallet Developers
1549750	bitcoin	1	2849	0	3	25.5	1014665	227	recent@bitcoin	HOT	Bitcoin post-quantum R&D tldr - Conduition on the state of Bitcoin post-quantum
1550073	lol	2	2322	0	20	16.8	74100	12049	recent@bitcoin|top@bitcoin	HOT,SELF_POST_OPP	BIP-110 Post Mortem - lopp
1549657	bitcoin	1	2098	0	12	30.3	163128	3760	recent@bitcoin	HOT	Mechanic: "It's Been 15 Years, I'm Out"
1549640	math	2	1663	0	6	31.5	74100	12049	recent@bitcoin	HOT,SELF_POST_OPP	Dice to seed - Keith Mukai
1549968	bitcoin	1	1546	0	1	20.4	30782	25496	recent@bitcoin|top@bitcoin	HOT	BitBox 08.2026 Dixence update
1550017	bitcoin	1	1305	0	3	18.9	109384	112	recent@bitcoin|top@bitcoin	HOT	Glimpse: Regulated Bitcoin Prediction Markets
1549796	bitcoin	1	1127	0	1	24.3	462245	299	recent@bitcoin|recent@bitcoinplusplus	HOT	Stable Payjoin — Last Week in Bitcoin (Aug 10 - 16)
1549725	AI	1	1021	0	2	26.9	440139	4261	recent@tech|recent@AI	HOT	How AI text watermarking works
1549765	bitcoin	1	803	0	2	24.8	74100	12049	recent@bitcoin|recent@bitdevs		krux project has a new maintainer: JohnDoe_le_frog
1549902	bitcoin	1	643	0	0	22.2	74100	12049	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining		RY3T Nova: First Product Built on Mujina - 256 Foundation
1549774	bitcoin	1	510	0	1	24.7	341578	5918	recent@bitcoin		Going live in 3 hours with Age of Abundance to talk post split Bitcoin
1549587	AI	1	507	0	15	34.5	1245155	251	recent@privacy|recent@tech|recent@AI		People are Protesting the Wrong Things
1549719	Geyser_community	3	505	0	3	27.1	12393	463	recent@bitcoin|recent@bitcoin_beginners		Bitcoin Culture Is Not Dead. It Just Stopped Being One Culture
1549663	bitcoin	1	471	0	3	29.8	133081	702	recent@bitcoin		BIP-118 vs. BIP-448: How Much Should a Bitcoin Signature Remember?
1549805	bitcoin	1	453	0	0	24.1	178	927	recent@bitcoin		Bitcoin Tech Talk #514: Incentives, Poor Zs, Fertility/Fiat, Food Importance++
1549754	lightning	1	443	0	1	25.4	440729	234	recent@lightning		Biggest Channel Opened Today (4.0 BTC) + New Node Spotlight (034529b085724e127…)
1549848	lightning	1	325	0	0	23.1	163128	3760	recent@lightning|top@lightning		Torq: The node management system built for scale.
1549709	bitcoin	1	246	0	0	27.6	74100	12049	recent@bitcoin|recent@lightning|recent@nostr		bitcoin-decoder: Decode all things bitcoin - Psycarlo
1550120	bitcoin_beginners	1	152	0	2	14.5	375687	3136	recent@bitcoin_beginners|top@bitcoin_beginners		MOSTRO VS LNP2PBOT 🧟🆚🤖
1549978	AI	1	135	0	0	20.3	984933	2069	recent@AI|top@AI		Trump crypto firm backs venture offering AI from restricted Chinese companies
1550048	openagents	1	102	0	2	17.7	534967	228	recent@openagents|top@openagents		Episode 270: Deploying Sarah
1550154	AI	1	73	0	0	12.2	1054143	1109	recent@AI|top@AI		Meta plan AI academy to boost Nigeria’s tech talent
1549861	security	1	42	0	0	22.9	416864	928	recent@security|top@security		TryHackMe's HackerHolidays 2026 Event - Day 7 - Overheard at Breakfast [writeup]
1549910	lightning	1	21	0	0	21.7	163128	3760	recent@lightning|top@lightning		The Complete Guide to Running Your Own Bitcoin Node (Umbrel + Lightning)
1549761	AI	1	21	0	0	25.0	798714	1358	recent@AI		Proof of Work (AudioBook) - Chapter 22
1549934	bitcoin	1	10	0	0	21.3	223678	6015	recent@bitcoin|top@bitcoin		Introducing Verify Wealth — Bitcoin-native financial planning
1550155	bitcoin	1	0	0	1	12.2	47274	144	top@bitcoin		Why Bitcoin Cannot "Separate Money and State" (And Why We're Still Winning...)
1550293	lightning	1	0	0	0	1.4	440729	234	recent@lightning|top@lightning	FRESH	Biggest Channel Opened Today (3.0 BTC) + New Node Spotlight (038d4dd9b0fa7d586…)
1550302	AI	1	0	0	1	1.2	8842	480	recent@AI|top@AI	FRESH	Capitalizing Untethered AI Agents
