# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1541175	bitcoin	1	5303	0	0	11.8	934367	952	recent@bitcoin|top@bitcoin	HOT,SIGNAL	joinmarket-clientserver makers with a fidelity bond need to restart periodically
1541227	bitcoin	1	5093	0	4	10.2	28117	3539	recent@bitcoin|top@bitcoin	HOT,SIGNAL	How CTV Covenant Enabled Vaults Could Have Protected Cold Card Victims
1541282	events	3	5065	0	7	7.7	521038	48	recent@events|top@events	HOT,SIGNAL,SELF_POST_OPP	TABConf 8 - The last TABConf
1541180	lightning	1	3541	0	8	11.3	328486	4686	recent@lightning|top@lightning	HOT,SIGNAL	Zeus infra temporarily offline following security incident
1541262	bitcoin	1	2057	0	1	9.3	24585	362	recent@bitcoin|top@bitcoin|recent@lightning	HOT,SIGNAL	Latest Strikes #31 - July 27 - August 2nd 2026 - Boltz, BIP110, & more!
1541179	AskSN	2	1759	0	1	11.3	1242375	141	recent@AskSN|top@AskSN	HOT,SIGNAL	Will Luke Dashjr actually leave Bitcoin when BIP110 forks off?
1541190	bitcoin	1	855	0	5	11.1	995395	86	recent@bitcoin|top@bitcoin	SIGNAL	Defending funds on ColdCard with RBF transactions
1541277	gaming	3	609	0	15	7.9	1448206	1866	recent@gaming|top@gaming|recent@Stacker_Sports	SIGNAL,SELF_POST_OPP	⚽🏈🏀 Triple Crown Challenge
1541267	BooksAndArticles	2	478	0	0	9.0	88718	46175	recent@econ|top@econ|recent@history	SIGNAL	When "Limited Government" Fails to Stop Cronyism and State-Sponsored Looting
1541229	bitcoin	1	390	0	4	10.2	1532836	143	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	39,600 BTC in transfers of less than 1 Bitcoin following the Coldcard incident.
1541323	Politics_And_Law	3	333	0	0	5.9	401865	8347	recent@Politics_And_Law|top@Politics_And_Law	SIGNAL	DOE Secretary Wright Referred to DOJ Over Responses From My Committees Hearing
1541187	Stacker_Sports	3	310	0	1	11.1	88988	46444	recent@Stacker_Sports|top@Stacker_Sports	SIGNAL	Dodgers lose 6th in a row
1541360	Music	3	196	0	2	2.5	199494	14761	recent@Music|top@Music	SIGNAL	Daily Discussion Thread ~Music Saloon!
1541310	Photography	3	150	0	0	6.8	1532836	143	recent@Photography|top@Photography	SIGNAL	my flowered adenium arabicum
1541284	Politics_And_Law	3	143	0	0	7.6	88718	46175	recent@Politics_And_Law|top@Politics_And_Law	SIGNAL	What Would Happen if Spain Had an Open Border with Morocco
1540499	bitcoin	1	14533	0	30	33.7	1513887	23	recent@bitcoin	HOT	Boltz Exchange warrant canary expires , days later they announce end of services
1540813	bitcoin	1	10978	0	19	19.2	724606	11939	recent@bitcoin|top@bitcoin|recent@econ	HOT	The Nordic Node #7: The Day the Token Wars Came
