# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1545902	bitcoin	1	11445	0	18	11.4	74100	11971	recent@bitcoin|top@bitcoin	HOT,SIGNAL	How not to change your proof of work algorithm
1545899	bitcoin	1	2972	0	7	11.5	724606	12055	recent@bitcoin|top@bitcoin|recent@econ	HOT,SIGNAL	The Humble Pies Begin: BIP-110 Requiem
1545916	AI	1	1996	0	6	10.9	724606	12055	recent@AI|top@AI|recent@econ	HOT,SIGNAL	Will the Machines Do All the Work For Us? (Money Stuff, Matt Levine)
1546122	bitcoin	1	1022	0	0	4.5	553	3524	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT,SIGNAL	Floresta Roadmap 2026: From Building Capabilities to Hardening the Node
1545954	BooksAndArticles	2	957	0	6	10.3	724606	12055	recent@econ|top@econ|recent@BooksAndArticles	SIGNAL,SELF_POST_OPP	Den on Blueberries and the "Fortune of the Commons" (TDE, JB)
1546011	security	1	914	0	6	8.7	1	27084	recent@bitcoin|top@bitcoin|recent@bitdevs	SIGNAL	Coldcard: the technical autopsy of an entropy failure
1546082	news	2	710	0	1	6.6	9274	26217	recent@bitcoin_Mining|top@bitcoin_Mining|recent@news	SIGNAL	Compass Mining  Breach August 10th 2026
1545961	AI	1	674	0	3	10.2	51481	4120	recent@bitcoin_Mining|top@bitcoin_Mining|recent@AI	SIGNAL	Riot Platforms strikes deal with Anthropic as bitcoin miners shift focus to AI
1545915	Construction_and_Engineering	2	592	0	10	11.0	9274	26217	recent@econ|top@econ|recent@Construction_and_Engineering	SIGNAL,SELF_POST_OPP	Average wage for US construction workers hits nearly $40 per hour
1545963	bitcoin	1	475	0	3	10.2	328486	4746	recent@bitcoin|top@bitcoin	SIGNAL	Of the Two Scarcities and the Eternal Postponement of the Blockspace Apocalypse
1546155	tech	1	400	0	0	2.2	256599	719	recent@privacy|top@privacy|recent@tech	SIGNAL	I didn't set a cookie.
1545935	bitcoin_Mining	1	335	0	5	10.7	1227948	200	recent@bitcoin_Mining|top@bitcoin_Mining	SIGNAL	[SELL] Bitaxe Gamma 601 for sale
1546000	Politics_And_Law	3	332	0	0	9.4	88718	46346	recent@econ|top@econ	SIGNAL	Why a BRICS Gold Standard Is a Fiction
1546059	econ	2	186	0	0	7.2	88718	46346	recent@econ|top@econ	SIGNAL	Why Don’t We Keep Buying? (And Buying)
1546078	bitcoin	1	159	0	4	6.9	1532836	218	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	The resurrection of @inp2bot
1546143	Construction_and_Engineering	2	156	0	0	2.8	1022234	571	recent@Construction_and_Engineering|top@Construction_and_Engineering	SIGNAL	PoW 8/11/26
1546058	AI	1	142	0	0	7.2	144357	4444	recent@AI|top@AI	SIGNAL	Methodology: Rise of Agentic AI force security teams to become research aware
1545958	Politics_And_Law	3	138	0	0	10.2	642641	8268	recent@history|top@history	SIGNAL	How New York’s ‘socialist’ mayor could be the NZ left’s best campaign ad.
1545959	Music	3	118	0	0	10.2	1054143	1102	recent@AI|top@AI	SIGNAL	Spotify to distinguish AI artists from real people – and stop recommending them
1546177	bitcoin_beginners	1	100	0	0	0.3	1546177	1	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning	FRESH,SIGNAL	Europe holds about 273,000 BTC. Businesses own 7% of it - New Report
1545021	bitcoin	1	15837	0	11	35.8	185956	174	recent@bitcoin	HOT	Luke Dashjr officially stripped of BIP Editor role
1545332	meta	1	11642	0	51	22.2	57444	15794	recent@devs|top@devs|recent@meta	HOT	territory.watch
1545803	bitcoin	1	2327	0	33	14.3	48657	14673	recent@bitcoin|top@bitcoin|recent@AskSN	HOT	Who's a bigger bitcoin villain to you?
1545879	bitcoin	1	2216	0	6	12.3	375687	3130	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	Thanks & Goodbye ⚡🤖🤝
1545093	bitcoin	1	1903	0	25	33.9	1245155	229	recent@bitcoin|recent@lightning|recent@podcasts	HOT	Podcasting 2.0 LIghtning Donations Down
