# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1537531	bitcoin	1	3545	0	11	11.9	38951	2258	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Coldcard Sweep Watch
1537634	bitcoin	1	2524	0	16	4.6	74100	11726	recent@bitcoin|top@bitcoin	HOT,SIGNAL	BIP110 fails to reach 55% threshold for miner activation
1537803	bitcoin	1	2099	0	3	0.6	80482	1011	recent@bitcoin|top@bitcoin	FRESH,HOT,SIGNAL	Can we have a serious talk about the LARP in Bitcoin
1537719	lightning	1	788	0	1	2.0	440729	217	recent@lightning|top@lightning	FRESH,SIGNAL	Biggest Channel Opened Today (3.0 BTC) + New Node Spotlight (03922ecba768197f2…)
1537752	AskSN	2	667	0	3	1.4	1054143	1039	recent@AskSN|top@AskSN	FRESH,SIGNAL	Does Being Quick to Anger Make Someone a Bad Person?
1537621	meta	1	497	0	0	5.2	36151	1575	recent@meta|top@meta	SIGNAL	This Day on SN: August 1
1537751	AskSN	2	448	0	3	1.4	984933	1857	recent@AskSN|top@AskSN|recent@history	FRESH,SIGNAL	Did you know that...?
1537653	BooksAndArticles	2	385	0	0	3.9	30782	25296	recent@BooksAndArticles|top@BooksAndArticles	SIGNAL	Books & Articles Weekly, Issue 122
1537637	bitcoin	1	292	0	0	4.4	934367	941	recent@bitcoin|top@bitcoin	SIGNAL	You only need the first 4 letters of BIP39 words
1537529	Memes	2	247	0	1	11.9	7693	2391	recent@Memes|top@Memes	SIGNAL	RNG??
1537547	bitcoin	1	231	0	1	11.0	1532836	74	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	Blockparty #33 rewards and how to participate
1537677	Design	2	134	0	1	2.9	383547	3429	recent@Design|top@Design	SIGNAL	AI Bingo Card Generator
1537534	AI	1	125	0	0	11.8	110937	247	recent@AI|top@AI	SIGNAL	Focus on solving problems
1537644	Stacker_Stocks	2	121	0	0	4.1	9274	25724	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	Daily Stock Discussion ~Stacker_Stocks
1537745	Stacker_Stocks	2	119	0	4	1.5	9274	25724	recent@Stacker_Stocks|top@Stacker_Stocks	FRESH,SIGNAL	MSTY Payout #48:  👑 Shit!
1537022	security	1	11406	0	19	24.2	48657	14428	recent@bitcoin|recent@security|recent@econ	HOT	Pleb Economist #13: ColdCard and the Law of Large Numbers
1536932	bitcoin	1	11261	0	2	25.9	1014665	220	recent@bitcoin	HOT	COLDCARD, CLN disclosures, zk proof of reserves - Bitcoin Optech Newsletter #416
1536720	security	1	6211	0	23	32.3	1	27006	recent@bitcoin|recent@bitdevs|recent@security	HOT	Coldcard Mk2, Mk3, Mk4, Mk5, and Q Firmware Security Vulnerability
1537410	bitcoin	1	5686	0	9	16.9	1311038	196	recent@bitcoin|top@bitcoin	HOT	Coldcard, the Media, and the Anatomy of AI Retardation
1537235	AskSN	2	4300	0	13	21.0	1401899	291	recent@AskSN|top@AskSN	HOT,SELF_POST_OPP	My analysis of the Iran-US war that I wrote 6 months ago
1536916	bitcoin	1	2750	0	6	26.3	14476	315	recent@bitcoin	HOT	Entropy is what makes a bitcoin your bitcoin.
1536970	BooksAndArticles	2	2496	0	4	24.9	724606	11882	recent@econ|recent@BooksAndArticles	HOT	BOOK on BOOKS: "Gradually, Then Suddenly" by Parker Lewis
1536739	bitcoin	1	2421	0	34	31.5	12582	1643	recent@bitcoin	HOT	Technical Deep Dive into the Entropy Issue
1536709	security	1	2357	0	17	32.7	12582	1643	recent@bitcoin_beginners|recent@security|recent@devs	HOT	keep your f*ing coins off the exchange: dice-roll seed generation is sound
1537496	devs	1	2158	0	4	13.4	28117	3534	recent@devs|top@devs	HOT	Analog Circuits for ECDSA signing
1536996	DIY	3	2075	0	25	24.5	74100	11726	recent@bitcoin	HOT	Let's crowdsource a very short guide for people who used Coldcards
1537280	lol	2	1783	0	8	20.1	48657	14428	recent@lol|top@lol	HOT,SELF_POST_OPP	Stephen A. Smith apologizes to Kyrie Irving re: COVID Vax
1537306	bitcoin	1	1451	0	7	19.3	435224	1552	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	Has holding Bitcoin changed how you think about money?
1536864	bitcoin	1	1443	0	40	27.4	74100	11726	recent@bitcoin|recent@AskSN	HOT	What is your spouse's response to the ColdCard entropy vulnerability?
1536654	security	1	1432	0	11	34.1	12582	1643	recent@bitcoin_beginners|recent@security	HOT	Coldcard RNG Vulnerability Analysis by Device & Firmware
1537112	bitcoin	1	1359	0	2	22.6	223678	5875	recent@bitcoin|top@bitcoin	HOT	Tails OS - hotboot Linux distro from a 8GB USB stick (includes Electrum Wallet)
1537290	security	1	1292	0	1	19.8	144357	4423	recent@bitcoin|top@bitcoin|recent@security	HOT	Loupe Project: Update #1
1536984	bitcoin	1	1199	0	2	24.7	263526	526	recent@bitcoin|recent@lightning	HOT	Accept Bitcoin Lightning in OpenCart via CLINK: one-time Buy + auto-renew Subscr
1536853	Stacker_Stocks	2	1156	0	0	27.5	280679	22673	recent@Stacker_Stocks	HOT	Why did South Korean stocks just crash?
1536826	security	1	1134	0	3	28.1	68842	625	recent@security	HOT	Hot take: The airgap didn't save Coldcard. A USB cable might have
1537111	bitcoin	1	1117	0	0	22.6	24585	360	recent@bitcoin|top@bitcoin|recent@lightning	HOT	Latest Strikes 30 - Junly 20th-26th 2026
1537407	bitcoin	1	1113	0	8	17.0	74100	11726	recent@bitcoin|top@bitcoin	HOT	In case you thought self custody was mainstream...
1537134	HealthAndFitness	3	1096	0	5	22.3	724606	11882	recent@econ|top@econ	HOT,SELF_POST_OPP	Nordic Coolcations: "Cool" + "Vacation" Dominate (FT, Novik & Stacey)
1536863	tutorials	2	1041	0	1	27.4	900202	2585	recent@tutorials	HOT	FYI: 10x Security Bitcoin Guide
1536875	bitcoin	1	1031	0	1	27.1	280679	22673	recent@bitcoin	HOT	joinmarket-ng/joinmarket-ng · Release 0.35.0
1536837	charts_and_maps	2	856	0	2	27.7	280679	22673	recent@charts_and_maps		The 2026 World Cup On-Chain: $20 Billion in Crypto Flows
1537427	bitcoin	1	854	0	10	16.5	30782	25296	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		Swan Email Re Cold Card Hack
1537107	bitcoin	1	850	0	13	22.7	38951	2258	recent@bitcoin|top@bitcoin		Can self custody actually scale
1537188	bitcoinplusplus	1	822	0	1	21.7	328182	3812	recent@bitcoinplusplus|top@bitcoinplusplus		bitcoin++ Consensus Edition: Day 2
1536955	bitcoin	1	803	0	3	25.2	51481	4111	recent@bitcoin_beginners|recent@mempool|recent@AskSN		Will MemPool fees be significantly higher today because of the ColdCard issue?
1537367	charts_and_maps	2	742	0	1	18.2	12309	3598	recent@econ|top@econ|recent@charts_and_maps		It now takes far more years of earnings to climb up the wealth distribution
1536926	BooksAndArticles	2	712	0	0	26.0	724606	11882	recent@econ|recent@BooksAndArticles		AI Writing Again: Humans Must Become Better Editors! (The Economist)
1537215	bitcoin	1	651	0	13	21.4	102558	1116	recent@bitcoin|top@bitcoin		Is Coldcard legally responsible for the lost of the funds?
1537275	AI	1	612	0	0	20.3	401865	8331	recent@AI|top@AI|recent@Stacker_Stocks		How Leopold Aschenbrenner Built a $45 bil AI Hedge Fund — and Lost it in Days
1536998	AI	1	604	0	8	24.5	1532699	30	recent@AI|recent@AskSN		What happens when expertise becomes cheap?
1537004	Politics_And_Law	3	547	0	2	24.4	724606	11882	recent@econ		The Boomer-Watch Returns: It Was Shit for Young People in the 1980s, Too (WSJ)
1537172	bitcoin	1	503	0	38	21.9	74100	11726	recent@bitcoin|top@bitcoin		To all Coinkite users and the entire Bitcoin community - NVK
1537002	AI	1	499	0	0	24.4	280679	22673	recent@AI|recent@Stacker_Stocks|recent@charts_and_maps		Big Tech's AI Spending to Reach $760 Billion in 2026
1537353	bitcoin	1	451	0	1	18.5	38951	2258	top@bitcoin		What are the best hardware wallets to replace a coldcard
1536873	bitcoin_beginners	1	430	0	0	27.2	30782	25296	recent@bitcoin_beginners		Bitcoin Beginners Newsletter, Issue 110
1537417	bitcoin	1	375	0	6	16.8	144357	4423	recent@bitcoin|top@bitcoin		The most important photo of my life | SNL #235
1537388	bitcoin	1	360	0	0	17.7	12582	1643	recent@bitcoin|top@bitcoin|recent@devs		I wanted to test a coldcard's dice-roll generation against my computer's
1536725	meta	1	357	0	1	32.2	12582	1643	recent@meta		special thanks to stacker.news for alerting me to the potential loss of funds
1537487	Stacker_Stocks	2	321	0	1	13.9	934429	308	recent@Stacker_Stocks|top@Stacker_Stocks		While the market was selling off, Big Tech doubled down on AI.
1536750	bitcoin_Mining	1	320	0	3	31.0	1529139	21	recent@bitcoin_Mining		Is mining still worth it in 2026 or is it mainly about learning?
1537204	bitcoin	1	318	0	6	21.5	296825	5050	top@bitcoin|recent@bitcoin_beginners|top@bitcoin_beginners		The False Promise of Commercial Hardware Wallets
1536629	lol	2	294	0	0	35.3	1532699	30	recent@AskSN|recent@lol		We Asked AI To Show America Without Republicans
1536714	AskSN	2	287	0	0	32.5	296825	5050	recent@bitcoin_beginners|recent@AskSN		So, What's Your Bitcoin Risk Model?
1536624	news	2	274	0	0	35.6	1532836	74	recent@bitcoin_beginners|recent@bitcoinplusplus|recent@AskSN		Join Rigly's Blockparty #33
