# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1552506	bitcoin	1	3896	0	6	9.0	88718	46693	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Speculating about bitcoin-standard wages
1552495	privacy	1	2483	0	4	9.3	227606	2526	recent@privacy|top@privacy	HOT,SIGNAL	Some heroes do wear capes…
1552608	nostr	1	973	0	1	2.6	249216	279	recent@nostr|top@nostr	SIGNAL	🎹 Napstr - own your music again
1552645	bitdevs	1	225	0	0	0.5	238412	233	recent@bitdevs|top@bitdevs|recent@devs	FRESH,SIGNAL	Grug Speak, Grug Outside, Grug Happy | dergigi.com
1552562	lightning	1	173	0	1	7.0	1552562	4	recent@lightning|top@lightning	SIGNAL	Cuba's cash collapse: how Lightning and stablecoins became survival tools
1552634	bitcoin_beginners	1	136	0	1	0.8	1552562	4	recent@bitcoin_beginners|top@bitcoin_beginners	FRESH,SIGNAL	Waiting for my moment to become a holder (from Cuba)
1552527	bitcoin	1	134	0	0	8.4	1532836	307	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining	SIGNAL	Happy Infinity Day SN
1552045	bitcoin	1	5288	0	16	21.4	724606	12216	recent@bitcoin|top@bitcoin	HOT	On the Economics of Peer-to-Peer, pt 2: The Stubborn Issue of Indexation
1551942	Design	2	3068	0	7	24.8	163128	3771	recent@lightning	HOT,SELF_POST_OPP	Authenticity · Lightning Transactions Live Flow & Node Health Visualization
1552209	Stacker_Stocks	2	2990	0	14	16.8	402772	22219	recent@lightning|top@lightning	HOT,SELF_POST_OPP	PREDYX paid out almost 3.5 BTC over Lightning to BIP-110 market winners!
1552184	bitcoin	1	2713	0	1	18.3	24585	369	recent@bitcoin|top@bitcoin|recent@lightning	HOT	Latest Strikes 32 & 33 - August 3rd-16th 2026
1552268	tech	1	2639	0	1	16.0	777209	56	recent@tech|top@tech	HOT	Omacom Foundation launches with $8 million
1552362	meta	1	2425	0	42	13.1	1242375	200	recent@meta|top@meta	HOT	What is the point of posting on Stacker News?
1552134	privacy	1	2272	0	1	19.6	19732	165	recent@privacy|top@privacy	HOT	TUTORIAL: How To Get A Private eSIM with Bitcoin (Graphene, Android or iPhone)
1552000	meta	1	2141	0	3	22.9	1195179	1092	recent@meta|top@meta	HOT	"it does not spark joy"
1551914	bitcoin	1	1845	0	18	25.8	934367	987	recent@bitcoin	HOT	Market for renting Fidelity Bonds · joinmarket-ng
1552154	lightning	1	1281	0	12	19.1	1032604	32	recent@lightning|top@lightning	HOT	Polymarket now supports instant Bitcoin deposits over Lightning powered by Spark
1552068	bitcoin	1	1203	0	0	21.1	1014665	229	recent@bitcoin|top@bitcoin	HOT	LND vuln, rawtr(), ecosystem software - Bitcoin Optech Newsletter #419
1552290	bitcoin	1	1125	0	4	15.3	1374043	20	recent@bitcoin|top@bitcoin	HOT	satsbid.lol
1552272	tech	1	621	0	1	16.0	777209	56	recent@tech|top@tech		Omacom Foundation to be exclusive Hyprland sponsor
1552360	bitcoin	1	607	0	1	13.2	144357	4466	recent@bitcoin|top@bitcoin		BULLISH ON BITCOIN IN GDL | SNL #238
1552040	lightning	1	581	0	1	21.7	440729	238	recent@lightning|top@lightning		Biggest Channel Opened Today (2.5 BTC) + New Node Spotlight (02e76d6b452362edf…)
1551997	bitcoin_beginners	1	541	0	0	23.1	30782	25527	recent@bitcoin_beginners|top@bitcoin_beginners		Bitcoin Beginners Newsletter, Issue 113
1552135	lightning	1	426	0	4	19.6	440729	238	recent@lightning|top@lightning		⚡️ Storm Report: Best posts about the Lightning Network on SN - issue: 963456
1552364	AI	1	420	0	0	13.1	370699	320	recent@AI|top@AI		Build your own TUI for DeepSeek harness
1552219	bitcoin	1	375	0	10	16.7	1551858	7	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		New service for stacking no-KYC + free (gifted) sats
1551824	lol	2	362	0	2	32.2	296825	5171	recent@tech		What else can you use to find subdomains?
1552069	bitcoin	1	353	0	2	21.1	30782	25527	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		Quote Of The Day
1551900	AI	1	242	0	2	27.9	934367	987	recent@AI		DeepSeek plugin based harness - Fireship - YouTube
1551820	bitcoin	1	230	0	3	32.5	296825	5171	recent@bitcoin|recent@bitcoin_beginners|recent@lightning		Unlukey: a tool to  identify wallet addresses generated from weak seed phrases
1552074	bitcoin	1	223	0	2	21.0	272410	1213	recent@bitcoin_beginners|top@bitcoin_beginners		I don't want financial freedom
1552318	openagents	1	157	0	1	14.4	534967	232	recent@openagents|top@openagents		Episode 274: The First Repo
1552385	AI	1	156	0	1	12.3	297791	7649	recent@AI|top@AI		Stripe: Singularity has begun
1551789	security	1	146	0	0	34.5	135735	21	recent@security		CareCloud breach exposes data of 3.76 million patients
1552128	bitcoin	1	130	0	4	19.8	1545780	48	recent@lightning|top@lightning		From Stacker News to My First Lightning Channel ⚡
1552242	bitcoin	1	104	0	0	16.4	296825	5171	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning		Warning: ongoing Cashu phishing campaign.
1552108	lightning	1	80	0	1	20.2	263526	590	recent@lightning|top@lightning		Do you use Lightning addresses?
1552628	bitcoin	1	78	0	0	1.3	74100	12100	recent@bitcoin|top@bitcoin|recent@lightning	FRESH	Enabling Threshold Custody on Lightning Network with Nested Threshold Multisig
1551807	bitcoin	1	68	0	0	33.0	1532836	307	recent@bitcoin_beginners|recent@bitcoin_Mining|recent@bitcoinplusplus		Mi POW the Blockparty #35
1551982	bitcoinplusplus	1	36	0	0	23.3	328182	3866	recent@bitcoinplusplus|top@bitcoinplusplus		Bitcoin Validation Without a Node: libbitcoinkernel — 21 Edil Medeiros
1552212	bitcoin	1	27	0	0	16.8	272410	1213	recent@bitdevs|top@bitdevs|recent@lightning		bitcoin-pocket-node: Bitcoin node in your pocket in under 20 minutes
1551819	bitcoin	1	21	0	0	32.5	272410	1213	recent@bitdevs		Cashu Agent: bots with sats
1552647	bitcoin	1	0	0	1	0.3	74100	12100	recent@bitcoin|top@bitcoin	FRESH	Noones App shuts down
1551973	bitcoin	1	0	0	1	23.7	328182	3866	recent@bitcoinplusplus|top@bitcoinplusplus|recent@lightning		BDK Expanding: From Rust Core to Mobile Wallets — Matthew Ramsden
