# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1545332	meta	1	4325	0	13	2.0	57444	15776	recent@devs|top@devs|recent@meta	FRESH,HOT,SIGNAL	territory.watch
1545366	bitcoin	1	775	0	16	1.0	30782	25419	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	FRESH,SIGNAL	Some advice re Lukeless knots?
1545303	bitcoin	1	463	0	4	3.4	1278026	740	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	CLINK troubleshooting
1545275	meta	1	388	0	8	5.2	273359	847	recent@meta|top@meta	SIGNAL	No daily reward?
1545182	bitcoin	1	109	0	1	10.2	1532836	205	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoinplusplus	SIGNAL	@MostroP2P: an alternative following the shutdown of @inp2bot.
1545391	lightning	1	100	0	0	0.3	163128	3729	recent@lightning|top@lightning	FRESH,SIGNAL	EmberSpark: Lightning wallet for your own LNbits server
1544836	news	2	107491	0	29	20.0	81644	1120	recent@bitcoin|top@bitcoin	HOT	My interview Kanyuk, a foreign volunteer soldier for Ukraine
1545021	bitcoin	1	15837	0	10	15.6	185956	173	recent@bitcoin|top@bitcoin	HOT	Luke Dashjr officially stripped of BIP Editor role
1544387	bitcoin	1	10563	0	4	33.4	328486	4730	recent@bitcoin	HOT	Motion to remove Luke Dashjr from BIP editors
1544963	bitcoin	1	10502	0	4	17.1	223678	5973	recent@bitcoin|top@bitcoin	HOT	CoiledCoin now closed. Have a nice day.
1544856	bitcoinplusplus	1	9543	0	1	19.8	280679	22823	recent@bitcoinplusplus|top@bitcoinplusplus	HOT	CISA — Fabian Jahr | bitcoin++ Toronto, consensus edition
1544572	bitcoin	1	6463	0	51	24.8	30782	25419	recent@bitcoin	HOT	Why Is The Red Team Seeking Publicity?
1544639	bitcoin	1	6032	0	0	23.1	74100	11944	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT	BIP DRAFT: ChillDKG - Distributed Key Generation for FROST
1544984	bitcoin	1	5331	0	2	16.5	74100	11944	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT	BTCPay Server Security Incident: Our Response and Next Steps
1544607	bitcoin	1	5052	0	11	24.0	1242375	153	recent@bitcoin|top@bitcoin	HOT	Who will be the sacrifice for the next bear market?
1544986	bitcoin	1	4866	0	9	16.5	984933	1979	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	The end has come for @lnp2pBot too
1544739	bitcoin	1	3053	0	8	21.6	280679	22823	recent@bitcoin|top@bitcoin|recent@lightning	HOT	Announcing Blockstream Swaps
1544885	Design	2	2929	0	9	19.1	383547	3484	recent@lightning|top@lightning	HOT,SELF_POST_OPP	LIGHTNING.pub — Lightning shouldn’t be a hobby that loses money.
1545093	bitcoin	1	1903	0	13	13.7	1245155	226	recent@bitcoin|top@bitcoin|recent@lightning	HOT	Podcasting 2.0 LIghtning Donations Down
1544564	gaming	3	1884	0	2	25.0	74100	11944	recent@bitcoin	HOT	humans are not good at making entropy - man vs machine game
1544360	bitcoin_Mining	1	1749	0	8	34.2	273359	847	recent@bitcoin_Mining|recent@mempool	HOT	Mining Pool Health Report [Week 3]
1545125	news	2	1617	0	3	12.7	9274	26173	recent@lightning|top@lightning	HOT	Zeus LSP is back up and running!!
1544457	lightning	1	1615	0	6	29.8	263526	560	recent@lightning	HOT	Odd set of channels opened to my node in a 1-week span?
1545024	bitcoin	1	1540	0	4	15.5	416073	545	recent@bitcoin_beginners|top@bitcoin_beginners	HOT	Will we ever stop measuring bitcoin in fiat?
1544724	bitcoin	1	1160	0	13	21.9	1023067	50	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT	OCEAN Accused of Hashrate Hijacking Over BIP-110
1544425	AI	1	982	0	9	31.4	1	27071	recent@AI		Economic benefits to counties with operating data centers
