# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1546435	bitcoin	1	6389	0	1	0.8	1014665	224	recent@bitcoin|top@bitcoin	FRESH,HOT,SIGNAL	Bitcoin Core v32.0 is targeted for release in October. What is in it?
1546237	tech	1	1320	0	4	6.1	934367	963	recent@bitcoin|top@bitcoin|recent@tech	HOT,SIGNAL	Bitcoin Airgap QR Workbench
1546247	bitcoin	1	1180	0	1	5.6	280679	22884	recent@bitcoin|top@bitcoin	HOT,SIGNAL	BIP-110 monitor setup
1546207	bitcoin	1	1172	0	3	7.1	184252	597	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Any good data visualization for Bitcoind?
1546216	bitcoin_Mining	1	1155	0	16	6.7	273359	865	recent@bitcoin_Mining|top@bitcoin_Mining	HOT,SIGNAL	Knots replay protection ACTIVATED for coinjoin descendants on the Core chain
1546155	tech	1	1054	0	2	10.2	256599	719	recent@privacy|top@privacy|recent@tech	HOT,SIGNAL	I didn't set a cookie.
1546185	bitcoin	1	609	0	21	7.8	280679	22884	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	SIGNAL	Roughnecks mined the third block about three hours ago
1546163	lightning	1	566	0	3	9.1	59330	54	recent@lightning|top@lightning	SIGNAL	Kraken shut their node... moving
1546439	lightning	1	523	0	4	0.8	51481	4122	recent@lightning|top@lightning	FRESH,SIGNAL	Zeus Wallet Balance not updating in a timely manner.
1546403	bitcoin	1	387	0	1	1.3	699824	162	recent@bitcoin|top@bitcoin|recent@lightning	FRESH,SIGNAL	Roy Sheinfeld [Breez] on Stephan Livera Podcast: Breez, Lightning, and Glow ⚡️
1546395	meta	1	354	0	1	1.6	36151	1590	recent@meta|top@meta	FRESH,SIGNAL	What are you working on this week?
1546177	bitcoin_beginners	1	330	0	0	8.3	1546177	1	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning	SIGNAL	Europe holds about 273,000 BTC. Businesses own 7% of it - New Report
1546157	bitcoin	1	323	0	0	10.1	934367	963	recent@bitcoin|top@bitcoin	SIGNAL	Libshrincs: A C implementation with a machine-checked security proof
1546275	AI	1	315	0	5	4.6	21800	494	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	402, Charted - Tracking the rise of L402, x402, and MPP
1546301	bitcoin	1	314	0	2	4.0	1011637	42	recent@bitcoin|top@bitcoin	SIGNAL	How to destroy bitcoin (and what happened to the 107 coins burned in May)
1546397	science	2	236	0	4	1.6	1532699	81	recent@tech|top@tech	FRESH,SIGNAL	South Korea Just Published a Technology To-Do List for the Next Decade
1546132	bitcoin_beginners	1	207	0	1	11.6	1433185	234	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	Do it the Korean way. 🟠
1546366	security	1	125	0	2	2.3	280679	22884	recent@security|top@security|recent@AI	SIGNAL	How Ⓐ Security Found a Nation-State Vulnerability in Zoom in One Day
1546270	AI	1	125	0	1	4.7	280679	22884	recent@AI|top@AI	SIGNAL	OpenAI launches ChatGPT desktop app for Linux
1545902	bitcoin	1	11822	0	21	19.4	74100	11971	recent@bitcoin|top@bitcoin	HOT	How not to change your proof of work algorithm
1545332	meta	1	11642	0	51	30.2	57444	15794	recent@devs|recent@meta	HOT	territory.watch
