# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1548502	lightning	1	229	0	0	0.7	440729	231	recent@lightning|top@lightning	FRESH,SIGNAL	Biggest Channel Opened Today (4.7 BTC) + New Node Spotlight (023caa4740199ae8f…)
1548415	lightning	1	113	0	2	5.3	263526	573	recent@lightning|top@lightning	SIGNAL	The Lightning Network Just Lost $200,000 in Fees: A Brutal Tipping Point
1548397	lightning	1	100	0	0	7.1	263526	573	recent@lightning|top@lightning	SIGNAL	CLINK plugin v0.0.6 for Electrum desktop is out
1547861	bitcoin	1	5106	0	2	25.4	1014665	225	recent@bitcoin	HOT	Channel jamming, static Core, tx rate limiting - Bitcoin Optech Newsletter #418
1548049	gaming	3	4526	0	4	21.5	988069	280	recent@tech|top@tech	HOT	I've been thinking about some stuff, no, it's not clickbait, or is it?
1547877	AI	1	1820	0	6	25.0	927054	71	recent@security|recent@AI	HOT	Wanna Stop Kimi K3 Offensive Agent? Put Taiwan in Your .env...
1547780	bitcoin	1	1765	0	7	27.0	74100	12016	recent@bitcoin|recent@bitdevs	HOT	Tracing the Attacker’s Steps Through 1,082 BTC Coldcard Drain - Praveen Perera
1547661	AI	1	1474	0	2	31.2	879734	8605	recent@AI	HOT	GLM-5.3: Frontier Coding with Emergent Cyber Capabilities
1548016	bitcoin	1	1283	0	7	22.4	272410	1176	recent@bitcoin|top@bitcoin	HOT	I’ve been buying my cat’s food with sats 🐱⚡
1548121	news	2	1113	0	12	20.1	74100	12016	recent@bitcoin|top@bitcoin	HOT,SELF_POST_OPP	Losses Climb to $112m: State of Coldcard Investigation - Alex Thorn
1548064	bitcoin	1	1036	0	0	21.1	74100	12016	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT	BIP-322 verifier accepts proofs signed by unrelated keys for P2WPKH, P2SH-P2WPKH
1548216	bitcoin	1	1006	0	13	17.4	74100	12016	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT	Zeus Post-Mortem: Security Update - August 5th, 2026
1547823	DIY	3	934	0	10	26.1	280679	22955	recent@bitcoin|recent@lightning|recent@tech	SELF_POST_OPP	What can I do with a Rudi Embedded System with NVIDIA Jetson™ TX2?
1547643	security	1	886	0	2	33.0	6274	2277	recent@security|recent@privacy		Too Little, Too Late: Flock Admits Their Technology Needs Reforms } EFF
1548343	AI	1	873	0	1	12.1	382968	305	recent@AI|top@AI		DeepSeek Harness released: Everything is a Plugin.
1548125	tech	1	716	0	0	20.0	328182	3843	recent@tech|top@tech		About Apple threat notifications and protecting against mercenary spyware
1548179	bitcoin	1	694	0	1	18.9	298505	838	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining		INSIDE OCEAN MINING DURING THE BIP-110 CHAIN SPLIT | Bob Burnett Interview
1547894	lightning	1	663	0	0	24.6	280679	22955	recent@lightning		ZeusLN/zeus · Release v13.2.0-alpha1
1547654	AI	1	636	0	1	31.8	12309	3614	recent@tech|recent@AI		GLM-5.3
1548022	security	1	510	0	0	22.2	51481	4128	recent@security|top@security		Liechtenstein Hunts Hackers as Data on 31,000 Funds Breached
1547809	bitcoin_beginners	1	503	0	2	26.4	30782	25474	recent@bitcoin_beginners		Bitcoin Beginners Newsletter, Issue 112
1548162	AskSN	2	481	0	3	19.4	296825	5136	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning		Anyone know the situation with Aqua wallet LN?
1548225	bitcoin	1	366	0	1	16.9	144357	4452	recent@bitcoin|top@bitcoin		How to Get Rich in America | SNL #237
1547840	lightning	1	353	0	6	25.6	263526	573	recent@lightning		Does running Lightning feel worth the complexity for everyday small transaction?
1547891	lightning	1	347	0	1	24.7	440729	231	recent@lightning		Biggest Channel Opened Today (2.5 BTC) + New Node Spotlight (03e72b48e4250e9b8…)
1548129	bitcoin_beginners	1	309	0	2	19.9	1546838	4	recent@bitcoin_beginners|top@bitcoin_beginners		Best Lightning Wallet for a Beginner?
1547744	meta	1	301	0	1	27.9	36151	1593	recent@meta		This Day on SN: August 14
1548008	bitcoinplusplus	1	295	0	1	22.5	280679	22955	recent@bitcoinplusplus|top@bitcoinplusplus		Realities of an alternative bitcoin implementation — Calvin Kim | bitcoin++
1547810	AI	1	186	0	2	26.4	9274	26352	recent@AI		Meta & Construction Labor Unions team up!
1548174	bitcoin	1	178	0	3	19.0	1532699	153	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoinplusplus		Tim Draper Says Bitcoin Is Going to “Infinity”
1547848	AI	1	178	0	0	25.5	9274	26352	recent@AI		The siren song, valuations and skepticism
1547844	lol	2	146	0	0	25.6	280679	22955	recent@AI		These ‘Masturbation Consultants’ Were Hired to Pleasure Themselves With AI
1548114	lightning	1	113	0	2	20.3	163128	3746	recent@lightning|top@lightning		[TUTORIAL] how to "anonymously" purchase Bitcoin on Bisq2 using Bark's Lightning
1548395	lightning	1	53	0	0	7.4	263526	573	recent@lightning|top@lightning		Andy Schroder's Distributed Charge: a Bitcoin Lightning Enabled Energy Grid
1548143	bitcoin	1	36	0	1	19.6	296825	5136	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs		A Quantum-resistance upgrade would be terrible for Bitcoin
1547644	bitcoin	1	36	0	0	32.6	1433185	241	recent@bitcoin_beginners		Update your MOSTRO to V1.3.2
1547738	bitcoin_Mining	1	11	0	0	28.0	280679	22955	recent@bitcoin_Mining		Stratum v2 Extensions for Payout Verification and Job Size at Scale
1548518	bitcoin_beginners	1	0	0	0	0.0	1532836	237	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining	FRESH	Rigly Blockparty #34
1548510	privacy	1	0	0	0	0.4	1548328	6	recent@privacy|top@privacy	FRESH	put my node behind tor. don't want my ISP watching every peer I talk to
