# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1552395	Animal_World	3	4692	0	6	8.2	1245155	280	recent@Animal_World|top@Animal_World	HOT,SIGNAL,SELF_POST_OPP	My pet likes to keep pets
1552506	bitcoin	1	3375	0	3	5.0	88718	46693	recent@bitcoin|top@bitcoin|recent@econ	HOT,SIGNAL	Speculating about bitcoin-standard wages
1552268	tech	1	2639	0	1	12.0	777209	56	recent@tech|top@tech	HOT,SIGNAL	Omacom Foundation launches with $8 million
1552436	gaming	3	1738	0	4	7.6	48657	14842	recent@food_and_drinks|top@food_and_drinks|recent@gaming	HOT,SIGNAL	Pokémon x Krispy Kreme
1552290	bitcoin	1	1125	0	3	11.3	1374043	20	recent@bitcoin|top@bitcoin	HOT,SIGNAL	satsbid.lol
1552362	meta	1	1123	0	24	9.2	1242375	192	recent@meta|top@meta|recent@AskSN	HOT,SIGNAL	What is the point of posting on Stacker News?
1552272	tech	1	621	0	1	12.0	777209	56	recent@tech|top@tech	SIGNAL	Omacom Foundation to be exclusive Hyprland sponsor
1552360	bitcoin	1	607	0	1	9.2	144357	4466	recent@bitcoin|top@bitcoin	SIGNAL	BULLISH ON BITCOIN IN GDL | SNL #238
1552517	AskSN	2	426	0	2	4.9	104755	12784	recent@AskSN|top@AskSN	SIGNAL	Tell me about an exhilarating experience you had
1552364	AI	1	420	0	0	9.1	370699	320	recent@AI|top@AI|recent@DIY	SIGNAL	Build your own TUI for DeepSeek harness
1552448	AskSN	2	411	0	11	7.2	1	27182	recent@AskSN|top@AskSN|recent@movies	SIGNAL,SELF_POST_OPP	Which kind of element bender (as in The Last Airbender) are you?
1552379	gaming	3	382	0	13	8.5	9274	26568	recent@gaming|top@gaming|recent@Stacker_Sports	SIGNAL,SELF_POST_OPP	The SN Daily Putt #101: Play, Putt, Score, ZAP!⚡️⛳️
1552387	Stacker_Sports	3	357	0	1	8.3	54354	6587	recent@Stacker_Sports|top@Stacker_Sports	SIGNAL	Collingwood V Brisbane Highlights | Round 24, 26| AFL
1552495	privacy	1	252	0	3	5.3	227606	2526	recent@privacy|top@privacy	SIGNAL	Some heroes do wear capes…
1552535	Politics_And_Law	3	200	0	1	4.1	88718	46693	recent@Politics_And_Law|top@Politics_And_Law	SIGNAL	The Flock Camera Backlash Is a Very Good Sign
1552500	Stacker_Stocks	2	166	0	0	5.2	1054143	1128	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	Dow surges 500 points Friday, but index posts back-to-back weekly losses
1552318	openagents	1	157	0	1	10.4	534967	232	recent@openagents|top@openagents	SIGNAL	Episode 274: The First Repo
1552331	Politics_And_Law	3	157	0	4	10.0	837285	1483	recent@Politics_And_Law|top@Politics_And_Law	SIGNAL	The Navy May Replace a Black War Hero With a Sitting President
1552385	AI	1	156	0	1	8.4	297791	7649	recent@AI|top@AI|recent@news	SIGNAL	Stripe: Singularity has begun
1552294	news	2	135	0	0	11.3	297791	7649	recent@news|top@news	SIGNAL	Walmart to finally start accepting Apple Pay and Google Pay
1552530	Politics_And_Law	3	116	0	1	4.3	88718	46693	recent@econ|top@econ|recent@Politics_And_Law	SIGNAL	MMT: A Political Movement without Serious Defenders
1552571	Animal_World	3	113	0	0	2.8	1532836	307	recent@Animal_World|top@Animal_World	SIGNAL	my little dog named Bruna
1552583	Construction_and_Engineering	2	111	0	0	1.7	1022234	579	recent@Construction_and_Engineering|top@Construction_and_Engineering	FRESH,SIGNAL	PoW 8/21/26
1552301	AskSN	2	108	0	4	11.1	984933	2106	recent@AskSN|top@AskSN	SIGNAL	Have you ever wondered what a person on the other side of the world looks at?
1552045	bitcoin	1	5288	0	16	17.5	724606	12213	recent@bitcoin|top@bitcoin|recent@econ	HOT	On the Economics of Peer-to-Peer, pt 2: The Stubborn Issue of Indexation
1551655	AI	1	3511	0	7	34.7	4078	5404	recent@AI|recent@math|recent@science	HOT	Terence Tao - Mathematics in the age of AI
1551677	AskSN	2	3252	0	18	34.2	4078	5404	recent@AskSN	HOT,SELF_POST_OPP	Do you or have you ever run a bot here on SN?
1551942	Design	2	3068	0	7	20.8	163128	3771	recent@lightning|top@lightning|recent@Design	HOT,SELF_POST_OPP	Authenticity · Lightning Transactions Live Flow & Node Health Visualization
1552184	bitcoin	1	2713	0	1	14.4	24585	369	recent@bitcoin|top@bitcoin|recent@lightning	HOT	Latest Strikes 32 & 33 - August 3rd-16th 2026
1551726	AI	1	2599	0	13	32.5	241	2907	recent@AI|recent@math|recent@podcasts	HOT	Jacob Tsimerman on winning 2026 Fields medal and leaving academia for OpenAI
1552134	privacy	1	2272	0	1	15.7	19732	165	recent@privacy|top@privacy	HOT	TUTORIAL: How To Get A Private eSIM with Bitcoin (Graphene, Android or iPhone)
1552000	meta	1	2107	0	2	18.9	1195179	1090	recent@meta|top@meta	HOT	"it does not spark joy"
1551914	bitcoin	1	1824	0	18	21.9	934367	987	recent@bitcoin|top@bitcoin	HOT	Market for renting Fidelity Bonds · joinmarket-ng
1552209	Stacker_Stocks	2	1706	0	13	12.9	402772	22219	recent@lightning|top@lightning|recent@Stacker_Stocks	HOT,SELF_POST_OPP	PREDYX paid out almost 3.5 BTC over Lightning to BIP-110 market winners!
1551766	AskSN	2	1453	0	29	31.5	724606	12213	recent@AskSN|recent@BooksAndArticles	HOT	How Did You Find Your Spouse? Dating in the 21st C (NYT, Catherine Pearson)
1552154	lightning	1	1281	0	12	15.1	1032604	32	recent@lightning|top@lightning	HOT	Polymarket now supports instant Bitcoin deposits over Lightning powered by Spark
1552068	bitcoin	1	1203	0	0	17.1	1014665	229	recent@bitcoin|top@bitcoin	HOT	LND vuln, rawtr(), ecosystem software - Bitcoin Optech Newsletter #419
1551877	Construction_and_Engineering	2	1169	0	1	25.4	1022234	579	recent@Construction_and_Engineering	HOT	PoW 8/20/26
1551670	relationships	3	1160	0	7	34.3	375005	2127	recent@Politics_And_Law|recent@relationships	HOT,SELF_POST_OPP	paternal abandonment
1551707	gaming	3	1126	0	2	33.0	74100	12095	recent@Stacker_Stocks|recent@gaming	HOT	ZBD Launches Complete Payments Stack Built for Games - MCV/DEVELOP
1551640	AI	1	1111	0	3	35.7	1	27182	recent@bitcoin|recent@lightning|recent@AI	HOT	One thing L402 can learn from x402
1552140	Politics_And_Law	3	756	0	1	15.5	724606	12213	recent@econ|top@econ|recent@Politics_And_Law		To Be Left Alone, Together: Sweden's Nordic-Socialism Mentality (The Economist)
1551886	Music	3	685	0	11	24.4	199494	14802	recent@Music	SELF_POST_OPP	Daily Discussion Thread ~Music Saloon!
1552057	Stacker_Sports	3	640	0	10	17.2	1448206	1994	recent@Stacker_Sports|top@Stacker_Sports	SELF_POST_OPP	Make your voice heard BackPage Last week on sports #21
1552040	lightning	1	560	0	1	17.7	440729	238	recent@lightning|top@lightning		Biggest Channel Opened Today (2.5 BTC) + New Node Spotlight (02e76d6b452362edf…)
1552168	Photography	3	547	0	2	14.7	375005	2127	recent@Animal_World|top@Animal_World|recent@Photography		Paolo second month at home
1551997	bitcoin_beginners	1	541	0	0	19.1	30782	25525	recent@bitcoin_beginners|top@bitcoin_beginners		Bitcoin Beginners Newsletter, Issue 113
1552261	bitcoin	1	540	0	1	12.2	1532699	212	recent@Stacker_Stocks|top@Stacker_Stocks		Financial Underground’s “12% Yield Breakthrough” stock
1551683	tech	1	537	0	4	34.0	1497665	12	recent@bitcoin|recent@tech		satd (full Bitcoin node in Rust): Guided Code Tour
1551980	Politics_And_Law	3	517	0	2	19.5	30782	25525	recent@Politics_And_Law|top@Politics_And_Law		Politics & Law Top Posts Of the Week # 46
1551734	security	1	481	0	4	32.3	1	27182	recent@bitcoin|recent@lightning|recent@security		Atomiq, bitcoin alt swapper, shuts down following "sophisticated AI attacks"
1552020	AskSN	2	431	0	1	18.1	104755	12784	recent@AskSN|top@AskSN		Tell me about a recent job satisfaction
1552135	lightning	1	426	0	3	15.7	440729	238	recent@lightning|top@lightning		⚡️ Storm Report: Best posts about the Lightning Network on SN - issue: 963456
1551978	Animal_World	3	426	0	5	19.6	30782	25525	recent@Animal_World|top@Animal_World	SELF_POST_OPP	Top Animal World Posts Of the Week #46
1552010	art	3	408	0	2	18.6	984933	2106	recent@AskSN|top@AskSN|recent@history		Did you know anything about this?
1551832	news	2	379	0	3	27.9	272410	1213	recent@news		'Darth Vader' Wants Flock in San Diego
1552219	bitcoin	1	375	0	10	12.7	1551858	7	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		New service for stacking no-KYC + free (gifted) sats
1551824	lol	2	362	0	2	28.2	296825	5171	recent@tech|recent@lol		What else can you use to find subdomains?
1552111	Stacker_Sports	3	356	2100	11	16.2	232181	3975	recent@Stacker_Sports|top@Stacker_Sports	OPEN_BOUNTY,SELF_POST_OPP	Weekly Random Sports Pick 'em
1552069	bitcoin	1	353	0	2	17.1	30782	25525	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		Quote Of The Day
1552109	news	2	339	0	3	16.2	1551032	8	recent@news|top@news		Retiree in Spain deposits 200000 euros in bank, has to pay half of it as tax
1552146	Stacker_Sports	3	290	0	4	15.4	698001	9471	recent@Stacker_Sports|top@Stacker_Sports		[pod]: Real Man Sports Draft Talk
1551673	tech	1	277	0	0	34.3	161788	10283	recent@tech		Watching TikTok and Instagram deactivates the cognitive control network: Study
1551854	Stacker_Sports	3	271	0	1	26.8	54354	6587	recent@Stacker_Sports		St Kilda V Gold Coast Highlights | Round 24, 26 | AFL
1551941	econ	2	264	0	0	20.8	328182	3866	recent@econ|top@econ		The end of an era for China's economy
1552200	Politics_And_Law	3	251	0	5	13.4	328182	3866	recent@econ|top@econ|recent@Politics_And_Law	SELF_POST_OPP	FTC Seeks Comment on Enforcement Policy Statement Regarding Personalized Pricing
1552198	Stacker_Sports	3	244	0	1	13.7	88988	46810	recent@Stacker_Sports|top@Stacker_Sports		Game of the Day: Giants vs Red Sox
1551900	AI	1	242	0	2	23.9	934367	987	recent@AI|top@AI		DeepSeek plugin based harness - Fireship - YouTube
1552205	Politics_And_Law	3	241	0	23	12.9	1532699	212	recent@Politics_And_Law|top@Politics_And_Law		When AOC Isn't Left-Wing Enough
1551820	bitcoin	1	230	0	3	28.5	296825	5171	recent@bitcoin|recent@bitcoin_beginners|recent@lightning		Unlukey: a tool to  identify wallet addresses generated from weak seed phrases
1551634	Design	2	230	0	0	35.9	383547	3533	recent@Design		Poline: esoteric color palette generation
1552074	bitcoin	1	223	0	2	17.0	272410	1213	recent@bitcoin_beginners|top@bitcoin_beginners|recent@econ		I don't want financial freedom
1551669	Stacker_Sports	3	217	0	7	34.3	88988	46810	recent@Stacker_Sports	SELF_POST_OPP	New Predyx 49ers markets
1552243	Stacker_Stocks	2	206	0	5	12.5	402772	22219	recent@Stacker_Stocks|top@Stacker_Stocks	SELF_POST_OPP	PREDYX is moving towards self-custody
1552213	AskSN	2	205	0	0	12.8	296825	5171	recent@AskSN|top@AskSN		Did you know that...?
1551744	bitcoin_beginners	1	198	0	7	32.2	1532836	307	recent@bitcoin_beginners|recent@bitcoin_Mining|recent@bitcoinplusplus		Blockparty #35 Saturday 22
1551953	Stacker_Stocks	2	195	0	0	20.5	9274	26568	recent@Stacker_Stocks|top@Stacker_Stocks		📱 Interminably online - Snacks
1551728	science	2	192	0	0	32.4	297791	7649	recent@science		How psilocybin alters consciousness to create a sense of ‘oneness’
1551837	Stacker_Sports	3	182	0	4	27.8	38951	2308	recent@Stacker_Sports		Mendoza has 80 yard TD pass
1551981	news	2	174	0	0	19.4	51481	4144	recent@news|top@news		Romania scrambles F-16 fighter jets to destroy drone near European gas project
1551875	Stacker_Sports	3	171	0	2	25.6	88988	46810	recent@Stacker_Sports		The Good, The Bad, and the Ugly from 49ers Preseason game #2
1552033	HealthAndFitness	3	162	0	1	17.8	88718	46693	recent@HealthAndFitness|top@HealthAndFitness		Daily Accountability Thread
1551808	news	2	156	0	0	29.0	9274	26568	recent@econ|recent@Construction_and_Engineering|recent@news		AIA’s Architecture Billings Index signals “modest decline” in July
1551789	security	1	146	0	0	30.6	135735	21	recent@security		CareCloud breach exposes data of 3.76 million patients
1551719	bitcoin_beginners	1	145	0	0	32.8	296825	5171	recent@bitcoin_beginners		Bitcoin Monetary Node
1552128	bitcoin	1	130	0	4	15.8	1545780	46	recent@lightning|top@lightning		From Stacker News to My First Lightning Channel ⚡
1552022	AskSN	2	126	0	2	18.1	984933	2106	recent@AskSN|top@AskSN|recent@Stacker_Sports		What is the Pic OT of the week?
1551724	bitcoin_beginners	1	107	0	2	32.5	296825	5171	recent@bitcoin_beginners		Bitcoin Alpha 2026 — Invite-Only Unconference · Santa Monica
1552242	bitcoin	1	104	0	0	12.5	296825	5171	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning		Warning: ongoing Cashu phishing campaign.
1551712	news	2	100	0	0	32.9	1054143	1128	recent@news		Alfalfa Sprouts Linked to Food Poisoning Illnesses in Minnesota and Wisconsin
1552108	lightning	1	80	0	1	16.2	263526	590	recent@lightning|top@lightning		Do you use Lightning addresses?
1552048	Photography	3	78	0	2	17.4	1532836	307	recent@Photography|top@Photography		Star 🌵 Session 2
1552562	lightning	1	71	0	1	3.0	1552562	1	recent@lightning|top@lightning		Cuba's cash collapse: how Lightning and stablecoins became survival tools
1552336	Stacker_Sports	3	71	0	2	9.8	88718	46693	recent@Stacker_Sports|top@Stacker_Sports		Stacker Sports Pod Episode 97 Preshow Notes
1551807	bitcoin	1	68	0	0	29.1	1532836	307	recent@bitcoin_beginners|recent@bitcoin_Mining|recent@bitcoinplusplus		Mi POW the Blockparty #35
1551708	bitcoin_beginners	1	57	0	0	33.0	296825	5171	recent@bitcoin_beginners|recent@bitcoinplusplus|recent@bitdevs		Introducing the 2026 Open-Source Fellowship
1551976	BooksAndArticles	2	57	0	0	19.7	12393	465	recent@BooksAndArticles|top@BooksAndArticles		Shower thoughts on Julian
1551930	Stacker_Stocks	2	51	0	19	21.3	9274	26568	recent@Stacker_Stocks|top@Stacker_Stocks		Daily Stock Discussion ~Stacker_Stocks
1551699	AI	1	42	0	0	33.2	1054143	1128	recent@AI		Microsoft warns Africa risks becoming AI consumer, cites weak adoption
1551780	Photography	3	42	0	0	30.9	984933	2106	recent@history|recent@Photography		Young coal miners, Colorado, 1920s
