# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1534801	math	2	3285	0	0	2.5	74100	11577	recent@bitcoin|top@bitcoin|recent@mempool	HOT,SIGNAL	Bitcoin Mempool Linearization - Mollakhani, Wuille, Guo
1534769	lol	2	2102	0	3	3.0	1195179	979	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT,SIGNAL	AMA request: Paul Storcz's dealer
1534869	bitcoin	1	1708	0	1	1.1	900202	2560	recent@bitcoin|top@bitcoin	FRESH,HOT,SIGNAL	Mike Schmidt on Stephan Livera
1534541	DIY	3	1366	0	0	11.0	144357	4410	recent@bitcoin|top@bitcoin	HOT,SIGNAL	m5stack fun diy project: plebwatch
1534796	AI	1	1154	0	0	2.5	13531	1684	recent@tech|top@tech|recent@AI	HOT,SIGNAL	Kimi k3 opensourced software stack alongside weights
1534561	bitcoin	1	742	0	2	8.7	263526	517	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	Bitcoin Lightning payments for MedusaJS eCommerce via CLINK
1534722	AI	1	724	0	1	4.4	21800	491	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	Introducing l402.space — the Universal 402 Gateway for L402, x402 and MPP
1534719	lightning	1	422	0	1	4.7	440729	210	recent@lightning|top@lightning	SIGNAL	Biggest Channel Opened Today (5.0 BTC) + New Node Spotlight (02dfb72b41c9259ef…)
1534585	AI	1	310	0	0	7.7	1054143	1018	recent@tech|top@tech|recent@AI	SIGNAL	Geopolitics, AI Concerns, & Tech's Summer Slump
1534577	bitcoin	1	287	0	0	7.9	263526	517	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	Enabling Bitcoin Lightning Payments for Vendure eCommerce framework with CLINK
1534685	bitcoin_beginners	1	247	0	0	5.9	296825	5010	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs	SIGNAL	The Breez SDK: Class of Q2 2026
1534831	bitcoin	1	213	0	0	1.8	273359	717	recent@bitcoin|top@bitcoin|recent@privacy	FRESH,SIGNAL	Repost: Request: Make this anonymous?
1534845	AI	1	146	0	1	1.6	280679	22624	recent@AI|top@AI	FRESH,SIGNAL	Hugging Face Incident Initial Post Mortem
1534616	bitcoin_beginners	1	145	0	0	7.0	296825	5010	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs	SIGNAL	MetroVault — Air-gapped Bitcoin signer for Android
1534738	bitcoin_beginners	1	142	0	0	3.7	296825	5010	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	COLDCARD Duress PIN - Advanced Security Feature for Hardware Wallets
1534655	bitcoin	1	139	0	0	6.4	1490792	353	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining	SIGNAL	A History of Bitcoin Maximalism (2023)
1534675	AI	1	125	0	1	6.0	1490792	353	recent@AI|top@AI	SIGNAL	Impostor Chinese models pretend they're Claude
1534529	Design	2	113	0	3	11.7	1533743	7	top@devs|top@openagents	SIGNAL	10k sats after delivery: one README or landing-page teardown today
1534696	tech	1	101	0	0	5.7	1490792	353	recent@bitdevs|top@bitdevs	SIGNAL	GitWand — the Git client that actually resolves conflicts
1534239	bitcoin	1	13504	0	18	21.4	127838	1133	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	What’s the difference between a soft fork, a hard fork, and a chain split?
1533974	security	1	10486	0	3	26.7	1533974	1	recent@bitcoin|recent@security|recent@privacy	HOT	More info about arca released
1533741	bitcoin	1	5673	0	0	32.7	133081	690	recent@bitcoin	HOT	Cryptographic Alchemy: Inside the Magic of Bitcoin’s BIP459
1534075	lightning	1	5482	0	2	25.2	280679	22624	recent@lightning	HOT	ZeusLN/zeus · Release v13.1.3
1533819	bitcoin	1	5351	0	19	30.0	280679	22624	recent@bitcoin	HOT	BIP110 Situation Monitor: Live
1534141	nostr	1	3983	0	1	24.0	462245	295	recent@lightning|recent@nostr	HOT	BOLT 12: payer proofs has been merged - Wen BOLT12 zaps?
1533846	AI	1	2849	0	4	29.2	68842	617	recent@AI	HOT	AI companies are shredding rare books
1534285	bitcoin	1	2406	0	15	20.2	900202	2560	recent@bitcoin|top@bitcoin	HOT	Running more than one implementation for forking drama
1533826	bitcoin	1	2243	0	0	30.0	1278026	699	recent@bitcoin|recent@bitcoin_beginners	HOT	Buying Bitcoin KYC/P2P? Do you know your exchange/peer fork policy?
1534047	bitcoin	1	1756	0	4	25.8	280679	22624	recent@bitcoin	HOT	Transaction rate-limiting
1533832	Design	2	1707	0	4	29.7	776307	1211	recent@tech	HOT	Olivetti: How Italy Beat America to the Personal Computer, and Lost It
1533726	meta	1	1630	0	25	33.4	273359	717	recent@privacy|recent@meta	HOT	"chan" style territories
1534103	bitcoinplusplus	1	1523	0	1	24.8	280679	22624	recent@bitcoinplusplus	HOT	[LIVE] bitcoin++ Consensus Edition: Fork Strategies Panel
1534241	bitcoin	1	1481	0	1	21.3	74100	11577	recent@bitcoin|top@bitcoin	HOT	Market Activated Soft Fork - Steve Barbour
1534118	meta	1	1112	0	11	24.5	984933	1788	recent@meta	HOT	Is it possible to schedule posts with a deposit on Stacker News?
1533807	bitcoin	1	1067	0	3	30.5	74100	11577	recent@bitcoin|recent@mempool	HOT	A mempool as a post office - DoktorShift
1534242	bitcoin_beginners	1	1036	0	1	21.3	223678	5841	recent@bitcoin_beginners|top@bitcoin_beginners	HOT	Swapping hardware wallets
1534281	bitcoin	1	830	0	1	20.3	74100	11577	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining		Bitaxe Hex Bitcoin Solo Miner (1300 Model)
1533822	science	2	763	0	1	30.0	1490792	353	recent@tech		Telepathic Wheelchair Control | Neuralink
1534514	meta	1	600	0	4	12.9	1195179	979	recent@meta|top@meta		unintuitive hat & zap behavior
1533862	lightning	1	593	0	1	28.7	440729	210	recent@lightning		Biggest Channel Opened Today (2.1 BTC) + New Node Spotlight (034aa50c4cc29dc84…)
1534444	tech	1	452	0	6	15.9	1	26951	recent@tech|top@tech		You Can Finally Trust All Your Money to X, the Everything App
1533902	AskSN	2	263	0	1	27.7	1054143	1018	recent@privacy		Are We Trading Our Privacy for Convenience Without Even Realizing It?
1533766	meta	1	255	0	0	31.9	36151	1570	recent@meta		This Day on SN: July 27
1534130	AI	1	155	0	0	24.2	934367	935	recent@AI		STOLEN COMPUTE — exposed AI is free AI
1533897	meta	1	140	0	16	27.9	273359	717	recent@meta		Bug fixes?
1533748	bitcoin_beginners	1	57	0	0	32.5	296825	5010	recent@bitcoin_beginners|recent@lightning		Cashu-Me Wallet — Officially Released On Zapstore
1534687	bitcoin	1	57	0	0	5.9	223678	5841	top@lightning		Otevřené potřeby ⚡
1533702	bitcoin_beginners	1	46	0	0	35.7	296825	5010	recent@bitcoin_beginners|recent@bitdevs		Andreas Antonopoulos dismantles BIP110's Argument
1534755	AI	1	36	0	0	3.2	296825	5010	recent@bitcoin_beginners|top@bitcoin_beginners|recent@AI		The Anatomy of borg
1534723	bitcoin_beginners	1	36	0	0	4.4	296825	5010	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning		From Lightning Data To Global Payments
